obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres,firemonth
148313,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,12,30,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
148532,Melanerpes uropygialis,Aves,Piciformes,2019,5,4,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
148594,Empidonax traillii,Aves,Passeriformes,2017,5,5,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
148594,Empidonax traillii,Aves,Passeriformes,2017,5,5,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
148594,Empidonax traillii,Aves,Passeriformes,2017,5,5,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
148594,Empidonax traillii,Aves,Passeriformes,2017,5,5,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
148641,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,1,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
148676,Buteo swainsoni,Aves,Accipitriformes,2018,3,5,-116.365654,33.297318,23,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5,16210,7
148719,Melanerpes uropygialis,Aves,Piciformes,2019,11,21,-114.6066,32.720795,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
148742,Buteo swainsoni,Aves,Accipitriformes,2013,5,20,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
148742,Buteo swainsoni,Aves,Accipitriformes,2013,5,20,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
148742,Buteo swainsoni,Aves,Accipitriformes,2013,5,20,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
148742,Buteo swainsoni,Aves,Accipitriformes,2013,5,20,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
148829,Haliaeetus leucocephalus,Aves,Accipitriformes,2000,11,17,-120.62203,37.167942,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
148864,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,11,22,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
148895,Melanerpes uropygialis,Aves,Piciformes,2013,11,11,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
148917,Agelaius tricolor,Aves,Passeriformes,2020,1,5,-120.62203,37.167942,350,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
148938,Agelaius tricolor,Aves,Passeriformes,2015,1,22,-120.07754,35.3672,20,HUMAN_OBSERVATION,BECK,2000,396.3609,926,5,11668,NA
148966,Melanerpes uropygialis,Aves,Piciformes,2013,3,24,-114.52483,34.781944,NA,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5,16707,4
148972,Agelaius tricolor,Aves,Passeriformes,2016,1,13,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
149023,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,1,27,-121.17095,37.064518,2,HUMAN_OBSERVATION,COTTONWOOD2,2008,796.5697,939,5,6841,7
149053,Melanerpes uropygialis,Aves,Piciformes,2020,2,12,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
149100,Gymnogyps californianus,Aves,Accipitriformes,2018,6,28,-119.37666,34.90416,2,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
149134,Buteo swainsoni,Aves,Accipitriformes,2016,3,9,-116.365654,33.297318,38,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5,16210,7
149373,Empidonax traillii,Aves,Passeriformes,2018,5,12,-116.65592,33.98877,1,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5,9889,6
149398,Buteo swainsoni,Aves,Accipitriformes,2017,12,22,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
149462,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,3,14,-120.34598,35.791668,1,HUMAN_OBSERVATION,TURKEY,2012,2530.048,975,5,15112,7
149479,Empidonax traillii,Aves,Passeriformes,2013,5,18,-120.12687,36.008423,1,HUMAN_OBSERVATION,AVENAL,2008,945.3325,941,5,8650,8
149546,Gymnogyps californianus,Aves,Accipitriformes,2013,4,20,-119.36593,34.898216,2,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
149611,Buteo swainsoni,Aves,Accipitriformes,2009,6,20,-120.62203,37.167942,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
149640,Gymnogyps californianus,Aves,Accipitriformes,1983,7,15,-119.36289,34.89532,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
149669,Melanerpes uropygialis,Aves,Piciformes,2016,1,15,-114.61296,32.72587,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
149701,Buteo swainsoni,Aves,Accipitriformes,2020,5,30,-120.62047,37.18479,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
149740,Agelaius tricolor,Aves,Passeriformes,2010,4,22,-119.50566,35.004612,250,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,5,18451,6
149773,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,6,6,-119.81054,35.155758,1,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5,15530,5
149799,Agelaius tricolor,Aves,Passeriformes,2017,11,4,-120.62203,37.167942,500,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
149810,Gymnogyps californianus,Aves,Accipitriformes,2019,1,25,-119.37666,34.90416,6,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
149813,Agelaius tricolor,Aves,Passeriformes,2011,1,3,-120.800514,36.57101,820,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,5,15789,5
149816,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,30,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
149844,Empidonax traillii,Aves,Passeriformes,2013,8,27,-116.65592,33.98877,2,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5,9889,6
149942,Agelaius tricolor,Aves,Passeriformes,2017,11,4,-120.62203,37.167942,500,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
149963,Melanerpes uropygialis,Aves,Piciformes,2018,3,14,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
150012,Agelaius tricolor,Aves,Passeriformes,2020,2,23,-120.62203,37.167942,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
150051,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,16,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
150064,Melanerpes uropygialis,Aves,Piciformes,2020,5,6,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
150091,Agelaius tricolor,Aves,Passeriformes,2020,3,8,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
150160,Agelaius tricolor,Aves,Passeriformes,2018,1,29,-121.370255,37.589752,2,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5,68965,10
150175,Buteo swainsoni,Aves,Accipitriformes,2018,5,25,-119.81054,35.155758,1,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5,15530,5
150184,Buteo swainsoni,Aves,Accipitriformes,2020,4,10,-120.62203,37.167942,10,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
150206,Agelaius tricolor,Aves,Passeriformes,2018,2,11,-120.62203,37.167942,200,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
150221,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,12,28,-120.00331,35.321022,2,HUMAN_OBSERVATION,BECK,2000,396.3609,926,5,11668,NA
150221,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,12,28,-120.00331,35.321022,2,HUMAN_OBSERVATION,SODA,2011,1533.496,974,5,16752,9
150255,Agelaius tricolor,Aves,Passeriformes,2017,2,18,-120.89854,36.630684,6,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
150342,Melanerpes uropygialis,Aves,Piciformes,2013,12,28,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
150377,Melanerpes uropygialis,Aves,Piciformes,2013,10,24,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
150398,Agelaius tricolor,Aves,Passeriformes,2005,1,17,-119.81054,35.155758,NA,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5,15530,5
150421,Agelaius tricolor,Aves,Passeriformes,2016,2,27,-121.370255,37.589752,150,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5,68965,10
150445,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,12,4,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
150460,Empidonax traillii,Aves,Passeriformes,1976,5,20,-115.62517,35.187767,2,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,5,40530,9
150554,Gymnogyps californianus,Aves,Accipitriformes,2017,1,10,-119.36593,34.898216,2,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
150563,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,3,7,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
150593,Gymnogyps californianus,Aves,Accipitriformes,2016,12,10,-119.36593,34.898216,3,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
150637,Buteo swainsoni,Aves,Accipitriformes,2016,10,7,-120.62203,37.167942,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
150698,Melanerpes uropygialis,Aves,Piciformes,2015,4,14,-114.49237,32.84977,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5,13635,NA
150712,Empidonax traillii,Aves,Passeriformes,2018,8,10,-116.65592,33.98877,2,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5,9889,6
150728,Buteo swainsoni,Aves,Accipitriformes,2015,4,9,-121.06447,37.02791,2,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
150728,Buteo swainsoni,Aves,Accipitriformes,2015,4,9,-121.06447,37.02791,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
150728,Buteo swainsoni,Aves,Accipitriformes,2015,4,9,-121.06447,37.02791,2,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
150728,Buteo swainsoni,Aves,Accipitriformes,2015,4,9,-121.06447,37.02791,2,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
150789,Buteo swainsoni,Aves,Accipitriformes,2014,6,14,-121.12049,37.060383,10,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
150789,Buteo swainsoni,Aves,Accipitriformes,2014,6,14,-121.12049,37.060383,10,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5,7717,8
150789,Buteo swainsoni,Aves,Accipitriformes,2014,6,14,-121.12049,37.060383,10,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
150789,Buteo swainsoni,Aves,Accipitriformes,2014,6,14,-121.12049,37.060383,10,HUMAN_OBSERVATION,COTTONWOOD2,2008,796.5697,939,5,6841,7
150789,Buteo swainsoni,Aves,Accipitriformes,2014,6,14,-121.12049,37.060383,10,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
150806,Empidonax traillii,Aves,Passeriformes,2020,8,29,-117.91143,34.50152,2,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,5,35447,9
150820,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,1,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
150855,Agelaius tricolor,Aves,Passeriformes,2019,12,30,-120.62203,37.167942,14,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
150881,Buteo swainsoni,Aves,Accipitriformes,2019,11,2,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
150882,Agelaius tricolor,Aves,Passeriformes,2018,3,10,-119.55631,34.90029,400,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,5,10399,NA
150883,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,10,21,-121.06878,37.035378,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
150883,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,10,21,-121.06878,37.035378,1,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5,7717,8
150883,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,10,21,-121.06878,37.035378,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
150883,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,10,21,-121.06878,37.035378,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
150883,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,10,21,-121.06878,37.035378,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
150897,Melanerpes uropygialis,Aves,Piciformes,2020,4,18,-114.56045,34.78898,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5,16707,4
150919,Melanerpes uropygialis,Aves,Piciformes,2017,3,15,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
150996,Agelaius tricolor,Aves,Passeriformes,2004,11,27,-119.55352,34.898144,70,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,5,10399,NA
151009,Buteo swainsoni,Aves,Accipitriformes,2014,4,1,-116.40612,33.257812,3,HUMAN_OBSERVATION,PINES,2002,61691.24,263,5,45164,8
151009,Buteo swainsoni,Aves,Accipitriformes,2014,4,1,-116.40612,33.257812,3,HUMAN_OBSERVATION,PALM#1,2002,94.97114,264,5,1806,NA
151009,Buteo swainsoni,Aves,Accipitriformes,2014,4,1,-116.40612,33.257812,3,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5,16210,7
151020,Gymnogyps californianus,Aves,Accipitriformes,2017,1,18,-119.36593,34.898216,2,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
151032,Buteo swainsoni,Aves,Accipitriformes,2011,4,23,-121.06447,37.02791,2,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
151032,Buteo swainsoni,Aves,Accipitriformes,2011,4,23,-121.06447,37.02791,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
151032,Buteo swainsoni,Aves,Accipitriformes,2011,4,23,-121.06447,37.02791,2,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
151032,Buteo swainsoni,Aves,Accipitriformes,2011,4,23,-121.06447,37.02791,2,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
151052,Buteo swainsoni,Aves,Accipitriformes,2017,4,17,-117.91143,34.50152,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,5,35447,9
151114,Gymnogyps californianus,Aves,Accipitriformes,2020,2,23,-119.37666,34.90416,16,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
151124,Agelaius tricolor,Aves,Passeriformes,2019,1,1,-120.62203,37.167942,10,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
151182,Empidonax traillii,Aves,Passeriformes,2015,8,30,-117.91143,34.50152,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,5,35447,9
151299,Agelaius tricolor,Aves,Passeriformes,2017,3,31,-120.87656,36.641083,200,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
151404,Agelaius tricolor,Aves,Passeriformes,2013,1,27,-120.07754,35.3672,1,HUMAN_OBSERVATION,BECK,2000,396.3609,926,5,11668,NA
151513,Buteo swainsoni,Aves,Accipitriformes,2012,4,20,-120.60976,37.168064,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
151546,Melanerpes uropygialis,Aves,Piciformes,2020,3,2,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
151615,Agelaius tricolor,Aves,Passeriformes,2019,11,12,-120.62203,37.167942,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
151733,Empidonax traillii,Aves,Passeriformes,2018,5,16,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
151796,Agelaius tricolor,Aves,Passeriformes,2018,10,21,-121.370255,37.589752,3,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5,68965,10
152032,Empidonax traillii,Aves,Passeriformes,2020,6,5,-117.491,34.280075,1,HUMAN_OBSERVATION,BLUE CUT,2016,36266.55,414,5,28196,8
152032,Empidonax traillii,Aves,Passeriformes,2020,6,5,-117.491,34.280075,1,HUMAN_OBSERVATION,BLUE CUT,2002,6821.039,508,5,6596,6
152032,Empidonax traillii,Aves,Passeriformes,2020,6,5,-117.491,34.280075,1,HUMAN_OBSERVATION,LOUISIANA,2002,6564.211,518,5,6560,6
152059,Agelaius tricolor,Aves,Passeriformes,2011,1,8,-120.89854,36.630684,2,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
152092,Empidonax traillii,Aves,Passeriformes,2014,8,16,-114.56045,34.78898,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5,16707,4
152108,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,30,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
152153,Melanerpes uropygialis,Aves,Piciformes,2016,5,13,-114.6066,32.720795,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
152162,Melanerpes uropygialis,Aves,Piciformes,2014,9,9,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
152183,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,2,19,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
152198,Agelaius tricolor,Aves,Passeriformes,2018,1,26,-120.06975,35.366123,6,HUMAN_OBSERVATION,BECK,2000,396.3609,926,5,11668,NA
152216,Melanerpes uropygialis,Aves,Piciformes,2019,11,9,-114.56045,34.78898,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5,16707,4
152246,Melanerpes uropygialis,Aves,Piciformes,2015,4,3,-114.447205,32.85807,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5,13635,NA
152255,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,15,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
152316,Agelaius tricolor,Aves,Passeriformes,2010,2,3,-119.81054,35.155758,240,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5,15530,5
152362,Riparia riparia,Aves,Passeriformes,2011,5,1,-116.65592,33.98877,1,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5,9889,6
152379,Buteo swainsoni,Aves,Accipitriformes,2013,5,11,-121.21103,37.48008,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5,68965,10
152455,Empidonax traillii,Aves,Passeriformes,2015,5,17,-114.75731,32.71966,2,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5,14318,8
152483,Agelaius tricolor,Aves,Passeriformes,2016,2,15,-120.86657,36.67378,8,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
152492,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,23,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
152510,Riparia riparia,Aves,Passeriformes,2013,5,10,-115.84737,33.450104,2,HUMAN_OBSERVATION,DOS PALMAS,2008,456.4143,283,5,16175,4
152532,Gymnogyps californianus,Aves,Accipitriformes,2018,8,4,-119.37666,34.90416,7,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
152590,Buteo swainsoni,Aves,Accipitriformes,2018,3,18,-116.365654,33.297318,1,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5,16210,7
152598,Melanerpes uropygialis,Aves,Piciformes,2014,4,26,-114.52483,34.781944,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5,16707,4
152611,Agelaius tricolor,Aves,Passeriformes,2014,2,4,-120.89854,36.630684,80,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
152640,Agelaius tricolor,Aves,Passeriformes,2017,2,19,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
152660,Gymnogyps californianus,Aves,Accipitriformes,2012,6,29,-119.36669,34.900047,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
152711,Melanerpes uropygialis,Aves,Piciformes,2016,1,16,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
152744,Gymnogyps californianus,Aves,Accipitriformes,2013,8,7,-119.36593,34.898216,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5,10475,4
152816,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,15,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
152833,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,11,3,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
152833,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,11,3,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
152833,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,11,3,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
152833,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,11,3,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
152893,Buteo swainsoni,Aves,Accipitriformes,2018,5,31,-120.62203,37.167942,6,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
152906,Empidonax traillii,Aves,Passeriformes,2012,5,28,-116.65592,33.98877,3,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5,9889,6
152998,Melanerpes uropygialis,Aves,Piciformes,2002,6,11,-114.45021,32.85585,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5,13635,NA
153006,Melanerpes uropygialis,Aves,Piciformes,2002,5,8,-114.45021,32.85585,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5,13635,NA
153039,Melanerpes uropygialis,Aves,Piciformes,2018,12,5,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
153082,Buteo swainsoni,Aves,Accipitriformes,2017,4,11,-116.365654,33.297318,1,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5,16210,7
153103,Melanerpes uropygialis,Aves,Piciformes,2018,4,4,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
153213,Agelaius tricolor,Aves,Passeriformes,2019,3,3,-120.62203,37.167942,150,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
153224,Buteo swainsoni,Aves,Accipitriformes,2010,3,20,-116.40612,33.257812,17,HUMAN_OBSERVATION,PINES,2002,61691.24,263,5,45164,8
153224,Buteo swainsoni,Aves,Accipitriformes,2010,3,20,-116.40612,33.257812,17,HUMAN_OBSERVATION,PALM#1,2002,94.97114,264,5,1806,NA
153224,Buteo swainsoni,Aves,Accipitriformes,2010,3,20,-116.40612,33.257812,17,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5,16210,7
153226,Melanerpes uropygialis,Aves,Piciformes,2016,12,23,-114.61822,32.727783,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
153233,Agelaius tricolor,Aves,Passeriformes,1981,2,7,-120.89854,36.630684,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5,20951,6
153328,Melanerpes uropygialis,Aves,Piciformes,2015,3,16,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
153361,Melanerpes uropygialis,Aves,Piciformes,2014,7,16,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
153420,Melanerpes uropygialis,Aves,Piciformes,2019,3,5,-114.6066,32.720795,NA,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
153449,Agelaius tricolor,Aves,Passeriformes,2018,2,16,-120.62203,37.167942,235,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
153607,Melanerpes uropygialis,Aves,Piciformes,2019,3,9,-114.622444,32.7272,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
153664,Buteo swainsoni,Aves,Accipitriformes,2019,3,22,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
153767,Melanerpes uropygialis,Aves,Piciformes,2013,4,14,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
153789,Buteo swainsoni,Aves,Accipitriformes,2019,3,13,-116.3668,33.29732,7,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5,16210,7
153938,Agelaius tricolor,Aves,Passeriformes,2017,2,19,-120.62001,37.182293,10,HUMAN_OBSERVATION,SANDY,2016,0,1107,5,13684,7
153940,Melanerpes uropygialis,Aves,Piciformes,2017,10,4,-114.6066,32.720795,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
153991,Melanerpes uropygialis,Aves,Piciformes,2020,10,17,-114.61361,32.731205,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
154061,Buteo swainsoni,Aves,Accipitriformes,2019,9,12,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5,4436,NA
154061,Buteo swainsoni,Aves,Accipitriformes,2019,9,12,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5,11639,5
154061,Buteo swainsoni,Aves,Accipitriformes,2019,9,12,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5,5692,7
154061,Buteo swainsoni,Aves,Accipitriformes,2019,9,12,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5,4760,7
154079,Melanerpes uropygialis,Aves,Piciformes,2019,3,24,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5,18081,5
