County,FIPS,MapDate,DSCI
Santa Barbara County,6083,20020521,73
Santa Barbara County,6083,20020528,100
Santa Barbara County,6083,20020604,100
Santa Barbara County,6083,20020611,100
Santa Barbara County,6083,20020618,134
Santa Barbara County,6083,20020625,181
Santa Barbara County,6083,20020702,180
Santa Barbara County,6083,20020709,181
Santa Barbara County,6083,20020716,166
Santa Barbara County,6083,20020723,164
Santa Barbara County,6083,20020730,170
Santa Barbara County,6083,20020806,168
Santa Barbara County,6083,20020813,171
Santa Barbara County,6083,20020820,173
Santa Barbara County,6083,20020827,158
Santa Barbara County,6083,20020903,170
Santa Barbara County,6083,20020910,166
Santa Barbara County,6083,20020917,153
Santa Barbara County,6083,20020924,163
Santa Barbara County,6083,20021001,153
Santa Barbara County,6083,20021008,141
Santa Barbara County,6083,20021015,134
Santa Barbara County,6083,20021022,132
Santa Barbara County,6083,20021029,107
Santa Barbara County,6083,20021105,107
Santa Barbara County,6083,20021112,54
Santa Barbara County,6083,20021119,55
Santa Barbara County,6083,20021126,57
Santa Barbara County,6083,20021203,54
Santa Barbara County,6083,20021210,100
Santa Barbara County,6083,20021217,77
Santa Barbara County,6083,20021224,0
Santa Barbara County,6083,20021231,0
Santa Barbara County,6083,20030107,0
Santa Barbara County,6083,20030114,0
Santa Barbara County,6083,20030121,0
Santa Barbara County,6083,20030128,88
Santa Barbara County,6083,20030204,90
Santa Barbara County,6083,20030211,90
Santa Barbara County,6083,20030218,0
Santa Barbara County,6083,20030225,0
Santa Barbara County,6083,20030304,0
Santa Barbara County,6083,20030311,0
Santa Barbara County,6083,20030318,0
Santa Barbara County,6083,20030325,0
Santa Barbara County,6083,20030401,50
Santa Barbara County,6083,20030408,40
Santa Barbara County,6083,20030415,0
Santa Barbara County,6083,20030422,0
Santa Barbara County,6083,20030429,0
Santa Barbara County,6083,20030506,0
Santa Barbara County,6083,20030513,0
Santa Barbara County,6083,20030520,0
Santa Barbara County,6083,20030527,0
Santa Barbara County,6083,20030603,0
Santa Barbara County,6083,20030610,0
Santa Barbara County,6083,20030617,0
Santa Barbara County,6083,20030624,0
Santa Barbara County,6083,20030701,0
Santa Barbara County,6083,20030708,0
Santa Barbara County,6083,20030715,0
Santa Barbara County,6083,20030722,0
Santa Barbara County,6083,20030729,0
Santa Barbara County,6083,20030805,0
Santa Barbara County,6083,20030812,0
Santa Barbara County,6083,20030819,0
Santa Barbara County,6083,20030826,0
Santa Barbara County,6083,20030902,0
Santa Barbara County,6083,20030909,0
Santa Barbara County,6083,20030916,0
Santa Barbara County,6083,20030923,0
Santa Barbara County,6083,20030930,0
Santa Barbara County,6083,20031007,0
Santa Barbara County,6083,20031014,93
Santa Barbara County,6083,20031021,100
Santa Barbara County,6083,20031028,182
Santa Barbara County,6083,20031104,18
Santa Barbara County,6083,20031111,7
Santa Barbara County,6083,20031118,13
Santa Barbara County,6083,20031125,11
Santa Barbara County,6083,20031202,7
Santa Barbara County,6083,20031209,13
Santa Barbara County,6083,20031216,16
Santa Barbara County,6083,20031223,18
Santa Barbara County,6083,20031230,0
Santa Barbara County,6083,20040106,0
Santa Barbara County,6083,20040113,0
Santa Barbara County,6083,20040120,0
Santa Barbara County,6083,20040127,0
Santa Barbara County,6083,20040203,0
Santa Barbara County,6083,20040210,0
Santa Barbara County,6083,20040217,0
Santa Barbara County,6083,20040224,0
Santa Barbara County,6083,20040302,0
Santa Barbara County,6083,20040309,0
Santa Barbara County,6083,20040316,0
Santa Barbara County,6083,20040323,0
Santa Barbara County,6083,20040330,100
Santa Barbara County,6083,20040406,100
Santa Barbara County,6083,20040413,100
Santa Barbara County,6083,20040420,100
Santa Barbara County,6083,20040427,100
Santa Barbara County,6083,20040504,200
Santa Barbara County,6083,20040511,200
Santa Barbara County,6083,20040518,200
Santa Barbara County,6083,20040525,200
Santa Barbara County,6083,20040601,200
Santa Barbara County,6083,20040608,200
Santa Barbara County,6083,20040615,200
Santa Barbara County,6083,20040622,200
Santa Barbara County,6083,20040629,200
Santa Barbara County,6083,20040706,200
Santa Barbara County,6083,20040713,200
Santa Barbara County,6083,20040720,200
Santa Barbara County,6083,20040727,200
Santa Barbara County,6083,20040803,200
Santa Barbara County,6083,20040810,262
Santa Barbara County,6083,20040817,262
Santa Barbara County,6083,20040824,262
Santa Barbara County,6083,20040831,288
Santa Barbara County,6083,20040907,288
Santa Barbara County,6083,20040914,288
Santa Barbara County,6083,20040921,288
Santa Barbara County,6083,20040928,288
Santa Barbara County,6083,20041005,288
Santa Barbara County,6083,20041012,288
Santa Barbara County,6083,20041019,242
Santa Barbara County,6083,20041026,147
Santa Barbara County,6083,20041102,100
Santa Barbara County,6083,20041109,30
Santa Barbara County,6083,20041116,30
Santa Barbara County,6083,20041123,30
Santa Barbara County,6083,20041130,26
Santa Barbara County,6083,20041207,90
Santa Barbara County,6083,20041214,100
Santa Barbara County,6083,20041221,100
Santa Barbara County,6083,20041228,3
Santa Barbara County,6083,20050104,0
Santa Barbara County,6083,20050111,0
Santa Barbara County,6083,20050118,0
Santa Barbara County,6083,20050125,0
Santa Barbara County,6083,20050201,0
Santa Barbara County,6083,20050208,0
Santa Barbara County,6083,20050215,0
Santa Barbara County,6083,20050222,0
Santa Barbara County,6083,20050301,0
Santa Barbara County,6083,20050308,0
Santa Barbara County,6083,20050315,0
Santa Barbara County,6083,20050322,0
Santa Barbara County,6083,20050329,0
Santa Barbara County,6083,20050405,0
Santa Barbara County,6083,20050412,0
Santa Barbara County,6083,20050419,0
Santa Barbara County,6083,20050426,0
Santa Barbara County,6083,20050503,0
Santa Barbara County,6083,20050510,0
Santa Barbara County,6083,20050517,0
Santa Barbara County,6083,20050524,0
Santa Barbara County,6083,20050531,0
Santa Barbara County,6083,20050607,0
Santa Barbara County,6083,20050614,0
Santa Barbara County,6083,20050621,0
Santa Barbara County,6083,20050628,0
Santa Barbara County,6083,20050705,0
Santa Barbara County,6083,20050712,0
Santa Barbara County,6083,20050719,0
Santa Barbara County,6083,20050726,0
Santa Barbara County,6083,20050802,0
Santa Barbara County,6083,20050809,0
Santa Barbara County,6083,20050816,0
Santa Barbara County,6083,20050823,0
Santa Barbara County,6083,20050830,0
Santa Barbara County,6083,20050906,0
Santa Barbara County,6083,20050913,0
Santa Barbara County,6083,20050920,0
Santa Barbara County,6083,20050927,0
Santa Barbara County,6083,20051004,0
Santa Barbara County,6083,20051011,0
Santa Barbara County,6083,20051018,0
Santa Barbara County,6083,20051025,0
Santa Barbara County,6083,20051101,0
Santa Barbara County,6083,20051108,0
Santa Barbara County,6083,20051115,0
Santa Barbara County,6083,20051122,0
Santa Barbara County,6083,20051129,0
Santa Barbara County,6083,20051206,0
Santa Barbara County,6083,20051213,0
Santa Barbara County,6083,20051220,0
Santa Barbara County,6083,20051227,0
Santa Barbara County,6083,20060103,0
Santa Barbara County,6083,20060110,0
Santa Barbara County,6083,20060117,0
Santa Barbara County,6083,20060124,0
Santa Barbara County,6083,20060131,0
Santa Barbara County,6083,20060207,0
Santa Barbara County,6083,20060214,0
Santa Barbara County,6083,20060221,0
Santa Barbara County,6083,20060228,0
Santa Barbara County,6083,20060307,0
Santa Barbara County,6083,20060314,0
Santa Barbara County,6083,20060321,0
Santa Barbara County,6083,20060328,0
Santa Barbara County,6083,20060404,0
Santa Barbara County,6083,20060411,0
Santa Barbara County,6083,20060418,0
Santa Barbara County,6083,20060425,0
Santa Barbara County,6083,20060502,0
Santa Barbara County,6083,20060509,0
Santa Barbara County,6083,20060516,0
Santa Barbara County,6083,20060523,0
Santa Barbara County,6083,20060530,0
Santa Barbara County,6083,20060606,0
Santa Barbara County,6083,20060613,0
Santa Barbara County,6083,20060620,0
Santa Barbara County,6083,20060627,0
Santa Barbara County,6083,20060704,0
Santa Barbara County,6083,20060711,0
Santa Barbara County,6083,20060718,0
Santa Barbara County,6083,20060725,0
Santa Barbara County,6083,20060801,0
Santa Barbara County,6083,20060808,0
Santa Barbara County,6083,20060815,0
Santa Barbara County,6083,20060822,0
Santa Barbara County,6083,20060829,0
Santa Barbara County,6083,20060905,0
Santa Barbara County,6083,20060912,0
Santa Barbara County,6083,20060919,0
Santa Barbara County,6083,20060926,0
Santa Barbara County,6083,20061003,0
Santa Barbara County,6083,20061010,0
Santa Barbara County,6083,20061017,0
Santa Barbara County,6083,20061024,0
Santa Barbara County,6083,20061031,0
Santa Barbara County,6083,20061107,0
Santa Barbara County,6083,20061114,0
Santa Barbara County,6083,20061121,0
Santa Barbara County,6083,20061128,0
Santa Barbara County,6083,20061205,100
Santa Barbara County,6083,20061212,89
Santa Barbara County,6083,20061219,90
Santa Barbara County,6083,20061226,90
Santa Barbara County,6083,20070102,113
Santa Barbara County,6083,20070109,125
Santa Barbara County,6083,20070116,125
Santa Barbara County,6083,20070123,200
Santa Barbara County,6083,20070130,103
Santa Barbara County,6083,20070206,103
Santa Barbara County,6083,20070213,103
Santa Barbara County,6083,20070220,103
Santa Barbara County,6083,20070227,106
Santa Barbara County,6083,20070306,106
Santa Barbara County,6083,20070313,200
Santa Barbara County,6083,20070320,200
Santa Barbara County,6083,20070327,200
Santa Barbara County,6083,20070403,200
Santa Barbara County,6083,20070410,227
Santa Barbara County,6083,20070417,320
Santa Barbara County,6083,20070424,320
Santa Barbara County,6083,20070501,320
Santa Barbara County,6083,20070508,320
Santa Barbara County,6083,20070515,320
Santa Barbara County,6083,20070522,399
Santa Barbara County,6083,20070529,399
Santa Barbara County,6083,20070605,399
Santa Barbara County,6083,20070612,399
Santa Barbara County,6083,20070619,399
Santa Barbara County,6083,20070626,399
Santa Barbara County,6083,20070703,399
Santa Barbara County,6083,20070710,399
Santa Barbara County,6083,20070717,398
Santa Barbara County,6083,20070724,399
Santa Barbara County,6083,20070731,399
Santa Barbara County,6083,20070807,398
Santa Barbara County,6083,20070814,399
Santa Barbara County,6083,20070821,399
Santa Barbara County,6083,20070828,398
Santa Barbara County,6083,20070904,399
Santa Barbara County,6083,20070911,398
Santa Barbara County,6083,20070918,399
Santa Barbara County,6083,20070925,399
Santa Barbara County,6083,20071002,399
Santa Barbara County,6083,20071009,398
Santa Barbara County,6083,20071016,399
Santa Barbara County,6083,20071023,398
Santa Barbara County,6083,20071030,398
Santa Barbara County,6083,20071106,399
Santa Barbara County,6083,20071113,398
Santa Barbara County,6083,20071120,398
Santa Barbara County,6083,20071127,398
Santa Barbara County,6083,20071204,398
Santa Barbara County,6083,20071211,398
Santa Barbara County,6083,20071218,398
Santa Barbara County,6083,20071225,398
Santa Barbara County,6083,20080101,399
Santa Barbara County,6083,20080108,299
Santa Barbara County,6083,20080115,299
Santa Barbara County,6083,20080122,299
Santa Barbara County,6083,20080129,127
Santa Barbara County,6083,20080205,127
Santa Barbara County,6083,20080212,127
Santa Barbara County,6083,20080219,127
Santa Barbara County,6083,20080226,41
Santa Barbara County,6083,20080304,41
Santa Barbara County,6083,20080311,41
Santa Barbara County,6083,20080318,41
Santa Barbara County,6083,20080325,41
Santa Barbara County,6083,20080401,41
Santa Barbara County,6083,20080408,47
Santa Barbara County,6083,20080415,47
Santa Barbara County,6083,20080422,47
Santa Barbara County,6083,20080429,107
Santa Barbara County,6083,20080506,105
Santa Barbara County,6083,20080513,105
Santa Barbara County,6083,20080520,105
Santa Barbara County,6083,20080527,105
Santa Barbara County,6083,20080603,105
Santa Barbara County,6083,20080610,105
Santa Barbara County,6083,20080617,122
Santa Barbara County,6083,20080624,123
Santa Barbara County,6083,20080701,123
Santa Barbara County,6083,20080708,123
Santa Barbara County,6083,20080715,127
Santa Barbara County,6083,20080722,127
Santa Barbara County,6083,20080729,127
Santa Barbara County,6083,20080805,127
Santa Barbara County,6083,20080812,127
Santa Barbara County,6083,20080819,200
Santa Barbara County,6083,20080826,200
Santa Barbara County,6083,20080902,200
Santa Barbara County,6083,20080909,200
Santa Barbara County,6083,20080916,200
Santa Barbara County,6083,20080923,200
Santa Barbara County,6083,20080930,200
Santa Barbara County,6083,20081007,200
Santa Barbara County,6083,20081014,200
Santa Barbara County,6083,20081021,200
Santa Barbara County,6083,20081028,200
Santa Barbara County,6083,20081104,200
Santa Barbara County,6083,20081111,200
Santa Barbara County,6083,20081118,200
Santa Barbara County,6083,20081125,200
Santa Barbara County,6083,20081202,200
Santa Barbara County,6083,20081209,200
Santa Barbara County,6083,20081216,200
Santa Barbara County,6083,20081223,200
Santa Barbara County,6083,20081230,200
Santa Barbara County,6083,20090106,200
Santa Barbara County,6083,20090113,200
Santa Barbara County,6083,20090120,200
Santa Barbara County,6083,20090127,200
Santa Barbara County,6083,20090203,256
Santa Barbara County,6083,20090210,256
Santa Barbara County,6083,20090217,221
Santa Barbara County,6083,20090224,221
Santa Barbara County,6083,20090303,221
Santa Barbara County,6083,20090310,200
Santa Barbara County,6083,20090317,200
Santa Barbara County,6083,20090324,200
Santa Barbara County,6083,20090331,200
Santa Barbara County,6083,20090407,229
Santa Barbara County,6083,20090414,229
Santa Barbara County,6083,20090421,282
Santa Barbara County,6083,20090428,282
Santa Barbara County,6083,20090505,282
Santa Barbara County,6083,20090512,282
Santa Barbara County,6083,20090519,282
Santa Barbara County,6083,20090526,282
Santa Barbara County,6083,20090602,300
Santa Barbara County,6083,20090609,300
Santa Barbara County,6083,20090616,300
Santa Barbara County,6083,20090623,300
Santa Barbara County,6083,20090630,300
Santa Barbara County,6083,20090707,300
Santa Barbara County,6083,20090714,300
Santa Barbara County,6083,20090721,300
Santa Barbara County,6083,20090728,300
Santa Barbara County,6083,20090804,300
Santa Barbara County,6083,20090811,300
Santa Barbara County,6083,20090818,300
Santa Barbara County,6083,20090825,300
Santa Barbara County,6083,20090901,300
Santa Barbara County,6083,20090908,300
Santa Barbara County,6083,20090915,300
Santa Barbara County,6083,20090922,300
Santa Barbara County,6083,20090929,300
Santa Barbara County,6083,20091006,300
Santa Barbara County,6083,20091013,300
Santa Barbara County,6083,20091020,203
Santa Barbara County,6083,20091027,203
Santa Barbara County,6083,20091103,203
Santa Barbara County,6083,20091110,203
Santa Barbara County,6083,20091117,203
Santa Barbara County,6083,20091124,203
Santa Barbara County,6083,20091201,203
Santa Barbara County,6083,20091208,203
Santa Barbara County,6083,20091215,142
Santa Barbara County,6083,20091222,142
Santa Barbara County,6083,20091229,142
Santa Barbara County,6083,20100105,142
Santa Barbara County,6083,20100112,142
Santa Barbara County,6083,20100119,118
Santa Barbara County,6083,20100126,9
Santa Barbara County,6083,20100202,8
Santa Barbara County,6083,20100209,8
Santa Barbara County,6083,20100216,4
Santa Barbara County,6083,20100223,4
Santa Barbara County,6083,20100302,4
Santa Barbara County,6083,20100309,4
Santa Barbara County,6083,20100316,4
Santa Barbara County,6083,20100323,4
Santa Barbara County,6083,20100330,4
Santa Barbara County,6083,20100406,4
Santa Barbara County,6083,20100413,4
Santa Barbara County,6083,20100420,4
Santa Barbara County,6083,20100427,4
Santa Barbara County,6083,20100504,4
Santa Barbara County,6083,20100511,4
Santa Barbara County,6083,20100518,0
Santa Barbara County,6083,20100525,0
Santa Barbara County,6083,20100601,0
Santa Barbara County,6083,20100608,0
Santa Barbara County,6083,20100615,0
Santa Barbara County,6083,20100622,0
Santa Barbara County,6083,20100629,0
Santa Barbara County,6083,20100706,0
Santa Barbara County,6083,20100713,0
Santa Barbara County,6083,20100720,0
Santa Barbara County,6083,20100727,0
Santa Barbara County,6083,20100803,0
Santa Barbara County,6083,20100810,0
Santa Barbara County,6083,20100817,0
Santa Barbara County,6083,20100824,0
Santa Barbara County,6083,20100831,0
Santa Barbara County,6083,20100907,0
Santa Barbara County,6083,20100914,0
Santa Barbara County,6083,20100921,0
Santa Barbara County,6083,20100928,0
Santa Barbara County,6083,20101005,0
Santa Barbara County,6083,20101012,0
Santa Barbara County,6083,20101019,0
Santa Barbara County,6083,20101026,0
Santa Barbara County,6083,20101102,0
Santa Barbara County,6083,20101109,0
Santa Barbara County,6083,20101116,0
Santa Barbara County,6083,20101123,0
Santa Barbara County,6083,20101130,0
Santa Barbara County,6083,20101207,0
Santa Barbara County,6083,20101214,0
Santa Barbara County,6083,20101221,0
Santa Barbara County,6083,20101228,0
Santa Barbara County,6083,20110104,0
Santa Barbara County,6083,20110111,0
Santa Barbara County,6083,20110118,0
Santa Barbara County,6083,20110125,0
Santa Barbara County,6083,20110201,0
Santa Barbara County,6083,20110208,0
Santa Barbara County,6083,20110215,0
Santa Barbara County,6083,20110222,0
Santa Barbara County,6083,20110301,0
Santa Barbara County,6083,20110308,0
Santa Barbara County,6083,20110315,0
Santa Barbara County,6083,20110322,0
Santa Barbara County,6083,20110329,0
Santa Barbara County,6083,20110405,0
Santa Barbara County,6083,20110412,0
Santa Barbara County,6083,20110419,0
Santa Barbara County,6083,20110426,0
Santa Barbara County,6083,20110503,0
Santa Barbara County,6083,20110510,0
Santa Barbara County,6083,20110517,0
Santa Barbara County,6083,20110524,0
Santa Barbara County,6083,20110531,0
Santa Barbara County,6083,20110607,0
Santa Barbara County,6083,20110614,0
Santa Barbara County,6083,20110621,0
Santa Barbara County,6083,20110628,0
Santa Barbara County,6083,20110705,0
Santa Barbara County,6083,20110712,0
Santa Barbara County,6083,20110719,0
Santa Barbara County,6083,20110726,0
Santa Barbara County,6083,20110802,0
Santa Barbara County,6083,20110809,0
Santa Barbara County,6083,20110816,0
Santa Barbara County,6083,20110823,0
Santa Barbara County,6083,20110830,0
Santa Barbara County,6083,20110906,0
Santa Barbara County,6083,20110913,0
Santa Barbara County,6083,20110920,0
Santa Barbara County,6083,20110927,0
Santa Barbara County,6083,20111004,0
Santa Barbara County,6083,20111011,0
Santa Barbara County,6083,20111018,0
Santa Barbara County,6083,20111025,0
Santa Barbara County,6083,20111101,0
Santa Barbara County,6083,20111108,0
Santa Barbara County,6083,20111115,0
Santa Barbara County,6083,20111122,0
Santa Barbara County,6083,20111129,0
Santa Barbara County,6083,20111206,0
Santa Barbara County,6083,20111213,0
Santa Barbara County,6083,20111220,0
Santa Barbara County,6083,20111227,0
Santa Barbara County,6083,20120103,0
Santa Barbara County,6083,20120110,0
Santa Barbara County,6083,20120117,0
Santa Barbara County,6083,20120124,0
Santa Barbara County,6083,20120131,0
Santa Barbara County,6083,20120207,0
Santa Barbara County,6083,20120214,0
Santa Barbara County,6083,20120221,100
Santa Barbara County,6083,20120228,100
Santa Barbara County,6083,20120306,100
Santa Barbara County,6083,20120313,193
Santa Barbara County,6083,20120320,193
Santa Barbara County,6083,20120327,193
Santa Barbara County,6083,20120403,193
Santa Barbara County,6083,20120410,200
Santa Barbara County,6083,20120417,100
Santa Barbara County,6083,20120424,100
Santa Barbara County,6083,20120501,100
Santa Barbara County,6083,20120508,100
Santa Barbara County,6083,20120515,100
Santa Barbara County,6083,20120522,100
Santa Barbara County,6083,20120529,100
Santa Barbara County,6083,20120605,100
Santa Barbara County,6083,20120612,100
Santa Barbara County,6083,20120619,100
Santa Barbara County,6083,20120626,100
Santa Barbara County,6083,20120703,100
Santa Barbara County,6083,20120710,100
Santa Barbara County,6083,20120717,100
Santa Barbara County,6083,20120724,100
Santa Barbara County,6083,20120731,100
Santa Barbara County,6083,20120807,100
Santa Barbara County,6083,20120814,100
Santa Barbara County,6083,20120821,171
Santa Barbara County,6083,20120828,172
Santa Barbara County,6083,20120904,172
Santa Barbara County,6083,20120911,171
Santa Barbara County,6083,20120918,171
Santa Barbara County,6083,20120925,171
Santa Barbara County,6083,20121002,171
Santa Barbara County,6083,20121009,172
Santa Barbara County,6083,20121016,171
Santa Barbara County,6083,20121023,171
Santa Barbara County,6083,20121030,171
Santa Barbara County,6083,20121106,171
Santa Barbara County,6083,20121113,171
Santa Barbara County,6083,20121120,190
Santa Barbara County,6083,20121127,194
Santa Barbara County,6083,20121204,194
Santa Barbara County,6083,20121211,194
Santa Barbara County,6083,20121218,194
Santa Barbara County,6083,20121225,194
Santa Barbara County,6083,20130101,194
Santa Barbara County,6083,20130108,194
Santa Barbara County,6083,20130115,194
Santa Barbara County,6083,20130122,194
Santa Barbara County,6083,20130129,140
Santa Barbara County,6083,20130205,140
Santa Barbara County,6083,20130212,140
Santa Barbara County,6083,20130219,140
Santa Barbara County,6083,20130226,140
Santa Barbara County,6083,20130305,143
Santa Barbara County,6083,20130312,111
Santa Barbara County,6083,20130319,111
Santa Barbara County,6083,20130326,111
Santa Barbara County,6083,20130402,111
Santa Barbara County,6083,20130409,111
Santa Barbara County,6083,20130416,111
Santa Barbara County,6083,20130423,202
Santa Barbara County,6083,20130430,202
Santa Barbara County,6083,20130507,278
Santa Barbara County,6083,20130514,278
Santa Barbara County,6083,20130521,278
Santa Barbara County,6083,20130528,278
Santa Barbara County,6083,20130604,293
Santa Barbara County,6083,20130611,293
Santa Barbara County,6083,20130618,293
Santa Barbara County,6083,20130625,293
Santa Barbara County,6083,20130702,293
Santa Barbara County,6083,20130709,293
Santa Barbara County,6083,20130716,293
Santa Barbara County,6083,20130723,293
Santa Barbara County,6083,20130730,293
Santa Barbara County,6083,20130806,293
Santa Barbara County,6083,20130813,385
Santa Barbara County,6083,20130820,385
Santa Barbara County,6083,20130827,385
Santa Barbara County,6083,20130903,385
Santa Barbara County,6083,20130910,385
Santa Barbara County,6083,20130917,385
Santa Barbara County,6083,20130924,385
Santa Barbara County,6083,20131001,385
Santa Barbara County,6083,20131008,385
Santa Barbara County,6083,20131015,385
Santa Barbara County,6083,20131022,385
Santa Barbara County,6083,20131029,385
Santa Barbara County,6083,20131105,385
Santa Barbara County,6083,20131112,385
Santa Barbara County,6083,20131119,385
Santa Barbara County,6083,20131126,385
Santa Barbara County,6083,20131203,385
Santa Barbara County,6083,20131210,385
Santa Barbara County,6083,20131217,385
Santa Barbara County,6083,20131224,385
Santa Barbara County,6083,20131231,385
Santa Barbara County,6083,20140107,385
Santa Barbara County,6083,20140114,393
Santa Barbara County,6083,20140121,393
Santa Barbara County,6083,20140128,393
Santa Barbara County,6083,20140204,393
Santa Barbara County,6083,20140211,393
Santa Barbara County,6083,20140218,493
Santa Barbara County,6083,20140225,493
Santa Barbara County,6083,20140304,453
Santa Barbara County,6083,20140311,453
Santa Barbara County,6083,20140318,453
Santa Barbara County,6083,20140325,493
Santa Barbara County,6083,20140401,493
Santa Barbara County,6083,20140408,493
Santa Barbara County,6083,20140415,493
Santa Barbara County,6083,20140422,493
Santa Barbara County,6083,20140429,493
Santa Barbara County,6083,20140506,493
Santa Barbara County,6083,20140513,493
Santa Barbara County,6083,20140520,493
Santa Barbara County,6083,20140527,493
Santa Barbara County,6083,20140603,493
Santa Barbara County,6083,20140610,493
Santa Barbara County,6083,20140617,493
Santa Barbara County,6083,20140624,493
Santa Barbara County,6083,20140701,500
Santa Barbara County,6083,20140708,500
Santa Barbara County,6083,20140715,500
Santa Barbara County,6083,20140722,500
Santa Barbara County,6083,20140729,500
Santa Barbara County,6083,20140805,500
Santa Barbara County,6083,20140812,500
Santa Barbara County,6083,20140819,500
Santa Barbara County,6083,20140826,500
Santa Barbara County,6083,20140902,500
Santa Barbara County,6083,20140909,500
Santa Barbara County,6083,20140916,500
Santa Barbara County,6083,20140923,500
Santa Barbara County,6083,20140930,500
Santa Barbara County,6083,20141007,500
Santa Barbara County,6083,20141014,500
Santa Barbara County,6083,20141021,500
Santa Barbara County,6083,20141028,500
Santa Barbara County,6083,20141104,500
Santa Barbara County,6083,20141111,500
Santa Barbara County,6083,20141118,500
Santa Barbara County,6083,20141125,500
Santa Barbara County,6083,20141202,500
Santa Barbara County,6083,20141209,500
Santa Barbara County,6083,20141216,500
Santa Barbara County,6083,20141223,500
Santa Barbara County,6083,20141230,500
Santa Barbara County,6083,20150106,500
Santa Barbara County,6083,20150113,500
Santa Barbara County,6083,20150120,500
Santa Barbara County,6083,20150127,500
Santa Barbara County,6083,20150203,500
Santa Barbara County,6083,20150210,500
Santa Barbara County,6083,20150217,500
Santa Barbara County,6083,20150224,500
Santa Barbara County,6083,20150303,500
Santa Barbara County,6083,20150310,500
Santa Barbara County,6083,20150317,500
Santa Barbara County,6083,20150324,500
Santa Barbara County,6083,20150331,500
Santa Barbara County,6083,20150407,500
Santa Barbara County,6083,20150414,500
Santa Barbara County,6083,20150421,500
Santa Barbara County,6083,20150428,500
Santa Barbara County,6083,20150505,500
Santa Barbara County,6083,20150512,500
Santa Barbara County,6083,20150519,500
Santa Barbara County,6083,20150526,500
Santa Barbara County,6083,20150602,500
Santa Barbara County,6083,20150609,500
Santa Barbara County,6083,20150616,500
Santa Barbara County,6083,20150623,500
Santa Barbara County,6083,20150630,500
Santa Barbara County,6083,20150707,500
Santa Barbara County,6083,20150714,500
Santa Barbara County,6083,20150721,500
Santa Barbara County,6083,20150728,500
Santa Barbara County,6083,20150804,500
Santa Barbara County,6083,20150811,500
Santa Barbara County,6083,20150818,500
Santa Barbara County,6083,20150825,500
Santa Barbara County,6083,20150901,500
Santa Barbara County,6083,20150908,500
Santa Barbara County,6083,20150915,500
Santa Barbara County,6083,20150922,500
Santa Barbara County,6083,20150929,500
Santa Barbara County,6083,20151006,500
Santa Barbara County,6083,20151013,500
Santa Barbara County,6083,20151020,500
Santa Barbara County,6083,20151027,500
Santa Barbara County,6083,20151103,500
Santa Barbara County,6083,20151110,500
Santa Barbara County,6083,20151117,500
Santa Barbara County,6083,20151124,500
Santa Barbara County,6083,20151201,500
Santa Barbara County,6083,20151208,500
Santa Barbara County,6083,20151215,500
Santa Barbara County,6083,20151222,500
Santa Barbara County,6083,20151229,500
Santa Barbara County,6083,20160105,500
Santa Barbara County,6083,20160112,500
Santa Barbara County,6083,20160119,500
Santa Barbara County,6083,20160126,500
Santa Barbara County,6083,20160202,500
Santa Barbara County,6083,20160209,500
Santa Barbara County,6083,20160216,500
Santa Barbara County,6083,20160223,500
Santa Barbara County,6083,20160301,500
Santa Barbara County,6083,20160308,500
Santa Barbara County,6083,20160315,500
Santa Barbara County,6083,20160322,500
Santa Barbara County,6083,20160329,500
Santa Barbara County,6083,20160405,500
Santa Barbara County,6083,20160412,500
Santa Barbara County,6083,20160419,500
Santa Barbara County,6083,20160426,500
Santa Barbara County,6083,20160503,500
Santa Barbara County,6083,20160510,500
Santa Barbara County,6083,20160517,500
Santa Barbara County,6083,20160524,500
Santa Barbara County,6083,20160531,500
Santa Barbara County,6083,20160607,500
Santa Barbara County,6083,20160614,500
Santa Barbara County,6083,20160621,500
Santa Barbara County,6083,20160628,500
Santa Barbara County,6083,20160705,500
Santa Barbara County,6083,20160712,500
Santa Barbara County,6083,20160719,500
Santa Barbara County,6083,20160726,500
Santa Barbara County,6083,20160802,500
Santa Barbara County,6083,20160809,500
Santa Barbara County,6083,20160816,500
Santa Barbara County,6083,20160823,500
Santa Barbara County,6083,20160830,500
Santa Barbara County,6083,20160906,500
Santa Barbara County,6083,20160913,500
Santa Barbara County,6083,20160920,500
Santa Barbara County,6083,20160927,500
Santa Barbara County,6083,20161004,500
Santa Barbara County,6083,20161011,500
Santa Barbara County,6083,20161018,500
Santa Barbara County,6083,20161025,500
Santa Barbara County,6083,20161101,500
Santa Barbara County,6083,20161108,500
Santa Barbara County,6083,20161115,500
Santa Barbara County,6083,20161122,500
Santa Barbara County,6083,20161129,500
Santa Barbara County,6083,20161206,500
Santa Barbara County,6083,20161213,500
Santa Barbara County,6083,20161220,500
Santa Barbara County,6083,20161227,500
Santa Barbara County,6083,20170103,500
Santa Barbara County,6083,20170110,423
Santa Barbara County,6083,20170117,423
Santa Barbara County,6083,20170124,320
Santa Barbara County,6083,20170131,320
Santa Barbara County,6083,20170207,311
Santa Barbara County,6083,20170214,311
Santa Barbara County,6083,20170221,275
Santa Barbara County,6083,20170228,275
Santa Barbara County,6083,20170307,200
Santa Barbara County,6083,20170314,200
Santa Barbara County,6083,20170321,200
Santa Barbara County,6083,20170328,200
