OBJECTID,obsID,kingdom,phylum,class,order_,family,genus,species,Scientific,individual,decimalLat,decimalLon,eventDate,day,month,year,basisOfRec,institutio,fireSite,fireYear,fireSize,fireID,desert,NEAR_FID_R,nearRdDist,NEAR_FID_U,nearUADist
409,239709,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,Colaptes chrysoides,Colaptes chrysoides,3,35.253189999999996,-115.512659999999997,2019-05-26T00:00:00,26,5,2019,HUMAN_OBSERVATION,EBIRD,DOME,2020,44211.084589999998570,1109,Mojave,3865,23380.952786061669030,701,80768.611412414684310
410,240733,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,Colaptes chrysoides,Colaptes chrysoides,2,35.268560000000001,-115.520079999999993,2017-03-18T00:00:00,18,3,2017,HUMAN_OBSERVATION,EBIRD,DOME,2020,44211.084589999998570,1109,Mojave,3865,21816.864384488377254,14,81393.503410867662751
411,240871,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus leucocephalus,Haliaeetus leucocephalus,1,37.077990000000000,-121.059134999999998,2019-09-07T00:00:00,7,9,2019,HUMAN_OBSERVATION,EBIRD,ROMERO,2000,1706.849999999999909,873,San Joaquin,3865,461669.240126545249950,2442,16193.693856783269439
412,240871,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus leucocephalus,Haliaeetus leucocephalus,1,37.077990000000000,-121.059134999999998,2019-09-07T00:00:00,7,9,2019,HUMAN_OBSERVATION,EBIRD,ROMERO,2008,766.043800000000033,938,San Joaquin,3865,461669.240126545249950,2442,16193.693856783269439
413,242783,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax traillii,Empidonax traillii,3,35.825462000000002,-120.282920000000004,2017-05-20T00:00:00,20,5,2017,HUMAN_OBSERVATION,EBIRD,TURKEY,2012,2530.047999999999774,975,San Joaquin,3865,343815.819362958078273,606,20783.158593182419281
414,242864,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus leucocephalus,Haliaeetus leucocephalus,1,37.083050000000000,-121.060410000000005,2019-10-28T00:00:00,28,10,2019,HUMAN_OBSERVATION,EBIRD,ROMERO,2000,1706.849999999999909,873,San Joaquin,3865,462042.673965184076224,2442,16378.775668066227809
415,243307,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius,Agelaius tricolor,Agelaius tricolor,,37.083050000000000,-121.060410000000005,2011-03-05T00:00:00,5,3,2011,HUMAN_OBSERVATION,EBIRD,ROMERO,2000,1706.849999999999909,873,San Joaquin,3865,462042.673965184076224,2442,16378.775668066227809
416,243352,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Riparia,Riparia riparia,Riparia riparia,2,34.309288000000002,-117.293549999999996,2016-05-14T00:00:00,14,5,2016,HUMAN_OBSERVATION,EBIRD,PILOT,2016,8110.823000000000320,409,Mojave,3865,93589.067676159087569,770,4241.639372024517797
417,243776,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,Colaptes chrysoides,Colaptes chrysoides,1,35.268416999999999,-115.520409999999998,2016-04-23T00:00:00,23,4,2016,HUMAN_OBSERVATION,EBIRD,DOME,2020,44211.084589999998570,1109,Mojave,3865,21838.235757293969073,14,81421.462564064073376
418,244375,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax traillii,Empidonax traillii,,35.832287000000001,-116.223500000000001,2007-05-19T00:00:00,19,5,2007,HUMAN_OBSERVATION,EBIRD,TECOPA,2010,105.734499999999997,291,Mojave,3865,58740.455438152872375,410,38319.635562831463176
419,245951,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus leucocephalus,Haliaeetus leucocephalus,1,37.077990000000000,-121.059134999999998,2019-09-07T00:00:00,7,9,2019,HUMAN_OBSERVATION,EBIRD,ROMERO,2000,1706.849999999999909,873,San Joaquin,3865,461669.240126545249950,2442,16193.693856783269439
420,245951,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus leucocephalus,Haliaeetus leucocephalus,1,37.077990000000000,-121.059134999999998,2019-09-07T00:00:00,7,9,2019,HUMAN_OBSERVATION,EBIRD,ROMERO,2008,766.043800000000033,938,San Joaquin,3865,461669.240126545249950,2442,16193.693856783269439
421,246497,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo swainsoni,Buteo swainsoni,1,35.131176000000004,-115.435239999999993,2014-04-05T00:00:00,5,4,2014,HUMAN_OBSERVATION,EBIRD,HACKBERRY COMPLEX 1,2005,63771.300000000002910,565,Mojave,3865,36770.625027561633033,701,72116.237098637604504
422,246831,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,Colaptes chrysoides,Colaptes chrysoides,1,35.316240000000001,-115.552620000000005,2010-05-22T00:00:00,22,5,2010,HUMAN_OBSERVATION,EBIRD,DOME,2020,44211.084589999998570,1109,Mojave,3865,17009.321351112448610,14,78236.871807073534001
423,246886,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,Colaptes chrysoides,Colaptes chrysoides,2,35.253189999999996,-115.512659999999997,2019-06-25T00:00:00,25,6,2019,HUMAN_OBSERVATION,EBIRD,DOME,2020,44211.084589999998570,1109,Mojave,3865,23380.952786061669030,701,80768.611412414684310
424,248160,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax traillii,Empidonax traillii,1,36.681190000000001,-118.090699999999998,2007-08-23T00:00:00,23,8,2007,HUMAN_OBSERVATION,EBIRD,MOFFAT,2018,1253.924999999999955,351,Mojave,3865,230994.513379776384681,1702,78964.918079499548185
425,248245,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo swainsoni,Buteo swainsoni,2,37.083050000000000,-121.060410000000005,2016-04-30T00:00:00,30,4,2016,HUMAN_OBSERVATION,EBIRD,ROMERO,2000,1706.849999999999909,873,San Joaquin,3865,462042.673965184076224,2442,16378.775668066227809
426,248351,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax traillii,Empidonax traillii,1,33.226517000000001,-116.461939999999998,2004-06-05T00:00:00,5,6,2004,HUMAN_OBSERVATION,EBIRD,PINES,2002,61691.239999999997963,263,Sonoran,3865,193339.145313405897468,2259,36765.339554873564339
427,248537,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo swainsoni,Buteo swainsoni,1,35.316240000000001,-115.552620000000005,2010-05-22T00:00:00,22,5,2010,HUMAN_OBSERVATION,EBIRD,DOME,2020,44211.084589999998570,1109,Mojave,3865,17009.321351112448610,14,78236.871807073534001
428,250709,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,Colaptes chrysoides,Colaptes chrysoides,1,35.268160000000002,-115.522530000000003,2013-08-08T00:00:00,8,8,2013,HUMAN_OBSERVATION,EBIRD,DOME,2020,44211.084589999998570,1109,Mojave,3865,21904.386129196904221,14,81536.172587090637535
429,250711,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,Colaptes chrysoides,Colaptes chrysoides,2,35.253189999999996,-115.512659999999997,2019-06-07T00:00:00,7,6,2019,HUMAN_OBSERVATION,EBIRD,DOME,2020,44211.084589999998570,1109,Mojave,3865,23380.952786061669030,701,80768.611412414684310
430,251005,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus leucocephalus,Haliaeetus leucocephalus,1,37.083050000000000,-121.060410000000005,2015-12-02T00:00:00,2,12,2015,HUMAN_OBSERVATION,EBIRD,ROMERO,2000,1706.849999999999909,873,San Joaquin,3865,462042.673965184076224,2442,16378.775668066227809
431,251511,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax traillii,Empidonax traillii,1,33.115090000000002,-116.440830000000005,2018-06-01T00:00:00,1,6,2018,HUMAN_OBSERVATION,EBIRD,NARROWS,2010,49.861910000000002,296,Sonoran,3865,205824.169715322583215,2259,31679.320101533456182
432,251928,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius,Agelaius tricolor,Agelaius tricolor,1,34.471539999999997,-117.898926000000003,2019-05-24T00:00:00,24,5,2019,HUMAN_OBSERVATION,EBIRD,BOBCAT,2020,115997.570099999997183,1110,Mojave,3865,126894.845586835275753,92,8329.934701932177632
433,252596,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus leucocephalus,Haliaeetus leucocephalus,1,37.083050000000000,-121.060410000000005,2019-09-07T00:00:00,7,9,2019,HUMAN_OBSERVATION,EBIRD,ROMERO,2000,1706.849999999999909,873,San Joaquin,3865,462042.673965184076224,2442,16378.775668066227809
434,253010,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,Colaptes chrysoides,Colaptes chrysoides,1,35.253189999999996,-115.512659999999997,2012-09-14T00:00:00,14,9,2012,HUMAN_OBSERVATION,EBIRD,DOME,2020,44211.084589999998570,1109,Mojave,3865,23380.952786061669030,701,80768.611412414684310
435,253748,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus leucocephalus,Haliaeetus leucocephalus,2,37.061999999999998,-121.030000000000001,2020-12-01T00:00:00,1,12,2020,HUMAN_OBSERVATION,EBIRD,BASALT,2004,410.184000000000026,929,San Joaquin,3865,458541.628221373655833,2442,13403.767887477670229
436,293758,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis canadensis,Ovis canadensis nelsoni,,33.239381000000002,-116.453498999999994,2014-04-27T00:00:00,27,4,2014,HUMAN_OBSERVATION,iNaturalist,PINES,2002,61691.239999999997963,263,Sonoran,3865,191989.119412491534604,2259,38311.244554938326473
437,293855,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,Gopherus agassizii,Gopherus agassizii,,35.040239000000000,-115.445678999999998,2010-04-17T17:41:00,17,4,2010,HUMAN_OBSERVATION,iNaturalist,HACKBERRY COMPLEX 1,2005,63771.300000000002910,565,Mojave,3865,46773.084353118829313,701,73362.160829772750731
438,295940,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus leucocephalus,Haliaeetus leucocephalus,1,37.100220000000000,-121.133170000000007,2016-01-30T00:00:00,30,1,2016,HUMAN_OBSERVATION,EBIRD,COTTONWOOD2,2008,796.569700000000012,939,San Joaquin,3865,468619.497460885846522,345,19372.603182500970433
439,296156,Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius,Agelaius tricolor,Agelaius tricolor,,37.425190999999998,-121.241922000000002,2021-04-03T10:30:00,3,4,2021,HUMAN_OBSERVATION,iNaturalist,DEL PUERTO,2020,390647.255599999974947,1112,San Joaquin,3865,495284.969173906429205,1816,8172.862569609907951
440,296683,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus leucocephalus,Haliaeetus leucocephalus,1,37.061999999999998,-121.030000000000001,2016-01-29T00:00:00,29,1,2016,HUMAN_OBSERVATION,EBIRD,BASALT,2004,410.184000000000026,929,San Joaquin,3865,458541.628221373655833,2442,13403.767887477670229
441,296792,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,Colaptes chrysoides,Colaptes chrysoides,1,35.316240000000001,-115.552620000000005,2016-04-29T00:00:00,29,4,2016,HUMAN_OBSERVATION,EBIRD,DOME,2020,44211.084589999998570,1109,Mojave,3865,17009.321351112448610,14,78236.871807073534001
442,296857,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,Colaptes chrysoides,Colaptes chrysoides,1,35.316240000000001,-115.552620000000005,2012-09-22T00:00:00,22,9,2012,HUMAN_OBSERVATION,EBIRD,DOME,2020,44211.084589999998570,1109,Mojave,3865,17009.321351112448610,14,78236.871807073534001
443,297075,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis canadensis,Ovis canadensis nelsoni,,33.339503999999998,-116.459199999999996,2019-02-10T09:36:00,10,2,2019,HUMAN_OBSERVATION,iNaturalist,EAGLE,2011,13992.989999999999782,314,Sonoran,3865,180883.670282561477507,302,35073.553878061444266
444,297126,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis canadensis,Ovis canadensis nelsoni,,33.719880000000003,-116.555203000000006,2020-12-22T08:35:00,22,12,2020,HUMAN_OBSERVATION,iNaturalist,MOUNTAIN,2013,27523.669999999998254,331,Sonoran,3865,138119.742782421817537,302,5881.397037720822482
445,297628,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,Gopherus agassizii,Gopherus agassizii,,33.937688999999999,-116.647240999999994,2021-03-07T13:24:00,7,3,2021,HUMAN_OBSERVATION,iNaturalist,VIEW,2012,376.147600000000011,400,Sonoran,3865,113697.622079299952020,2394,7296.885656078439752
446,297717,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,Colaptes chrysoides,Colaptes chrysoides,1,35.341810000000002,-115.562920000000005,2017-04-22T00:00:00,22,4,2017,HUMAN_OBSERVATION,EBIRD,DOME,2020,44211.084589999998570,1109,Mojave,3865,14316.617232927224904,14,76304.997763820603723
447,297939,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Puma concolor,,33.154898000000003,-116.482964999999993,2019-05-12T11:38:23,12,5,2019,HUMAN_OBSERVATION,iNaturalist,STEWART,2012,10630.180000000000291,417,Sonoran,3865,201096.640779751498485,2259,30310.889140445433441
448,298190,Animalia,Chordata,Aves,Piciformes,Picidae,Colaptes,Colaptes chrysoides,Colaptes chrysoides,2,35.253189999999996,-115.512659999999997,2019-06-07T00:00:00,7,6,2019,HUMAN_OBSERVATION,EBIRD,DOME,2020,44211.084589999998570,1109,Mojave,3865,23380.952786061669030,701,80768.611412414684310
449,298641,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax traillii,Empidonax traillii,1,34.322049999999997,-117.459190000000007,2001-06-02T00:00:00,2,6,2001,HUMAN_OBSERVATION,EBIRD,BLUE CUT,2016,36266.550000000002910,414,Mojave,3865,102878.607671358739026,2478,5028.844989807207639
450,298641,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax traillii,Empidonax traillii,1,34.322049999999997,-117.459190000000007,2001-06-02T00:00:00,2,6,2001,HUMAN_OBSERVATION,EBIRD,BLUE CUT,2002,6821.038999999999760,508,Mojave,3865,102878.607671358739026,2478,5028.844989807207639
451,299217,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo swainsoni,Buteo swainsoni,1,37.061999999999998,-121.030000000000001,2009-06-23T00:00:00,23,6,2009,HUMAN_OBSERVATION,EBIRD,BASALT,2004,410.184000000000026,929,San Joaquin,3865,458541.628221373655833,2442,13403.767887477670229
452,300779,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Uma,Uma inornata,Uma inornata,,33.834640000000000,-116.610386000000005,2004-04-23T00:00:00,23,4,2004,HUMAN_OBSERVATION,iNaturalist,TRAM,2013,59.220039999999997,531,Sonoran,3865,125175.072910364440759,302,4382.739396534810112
453,301020,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Puma concolor,,33.139341999999999,-116.444997000000001,2018-10-13T09:19:55,13,10,2018,HUMAN_OBSERVATION,iNaturalist,STEWART,2012,10630.180000000000291,417,Sonoran,3865,203110.159081854159012,2259,32479.961515042392421
