FID,species,class,order,year,month,day,decimalLongitude,decimalLatitude,individualCount,basisOfRecord,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
228410,Melanerpes uropygialis,Aves,Piciformes,2011,4,29,-114.50981,34.75064,4,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
228758,Agelaius tricolor,Aves,Passeriformes,2015,10,24,-120.83253,36.512997,1,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,2000,4026
228935,Empidonax traillii,Aves,Passeriformes,2019,8,23,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
228942,Colaptes chrysoides,Aves,Piciformes,2011,12,29,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
229024,Melanerpes uropygialis,Aves,Piciformes,1961,4,9,-114.46656,32.88192,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
229201,Agelaius tricolor,Aves,Passeriformes,2006,4,5,-121.0207,37.080807,0,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
229622,Melanerpes uropygialis,Aves,Piciformes,1973,12,28,-114.46656,32.88192,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
229745,Buteo swainsoni,Aves,Accipitriformes,2011,4,2,-120.634766,37.1861,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,2000,2962
229823,Empidonax traillii,Aves,Passeriformes,2017,8,24,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
230003,Gymnogyps californianus,Aves,Accipitriformes,2020,1,27,-119.37912,34.929768,10,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
230037,Melanerpes uropygialis,Aves,Piciformes,2011,10,8,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
230439,Melanerpes uropygialis,Aves,Piciformes,2018,10,13,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
231046,Empidonax traillii,Aves,Passeriformes,2018,5,26,-118.95178,34.985443,1,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,2000,3679
231260,Gymnogyps californianus,Aves,Accipitriformes,2015,11,16,-119.385185,34.918854,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
231363,Agelaius tricolor,Aves,Passeriformes,2013,3,17,-120.83253,36.512997,30,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,2000,4026
231434,Melanerpes uropygialis,Aves,Piciformes,2012,6,22,-114.50981,34.75064,3,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
231450,Melanerpes uropygialis,Aves,Piciformes,2016,7,7,-114.73027,32.70413,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
231825,Melanerpes uropygialis,Aves,Piciformes,2007,1,24,-114.48765,34.74276,0,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
232032,Empidonax traillii,Aves,Passeriformes,1981,5,16,-116.457825,34.120792,2,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
232182,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,4,28,-118.06305,36.610775,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2000,3820
232207,Melanerpes uropygialis,Aves,Piciformes,2017,8,18,-114.69557,32.738663,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
232997,Melanerpes uropygialis,Aves,Piciformes,2012,1,13,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
233833,Melanerpes uropygialis,Aves,Piciformes,2017,4,23,-114.47885,32.870335,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
233913,Melanerpes uropygialis,Aves,Piciformes,2012,3,28,-114.50981,34.75064,3,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
234005,Agelaius tricolor,Aves,Passeriformes,2015,4,9,-119.996445,35.341534,4,HUMAN_OBSERVATION,SODA,2011,1533.496,974,2000,6473
234174,Melanerpes uropygialis,Aves,Piciformes,2013,6,20,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
234234,Buteo swainsoni,Aves,Accipitriformes,2008,5,14,-121.03088,37.08312,0,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
234256,Buteo swainsoni,Aves,Accipitriformes,2019,7,22,-118.928314,34.941696,3,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,2000,3679
234290,Melanerpes uropygialis,Aves,Piciformes,2020,10,8,-114.45976,32.879894,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
234859,Melanerpes uropygialis,Aves,Piciformes,2011,12,6,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
235048,Melanerpes uropygialis,Aves,Piciformes,2016,4,26,-114.47084,32.869095,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
235213,Agelaius tricolor,Aves,Passeriformes,2014,5,11,-118.53783,34.774525,50,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,2000,3533
235505,Melanerpes uropygialis,Aves,Piciformes,2010,12,14,-114.48765,34.74276,0,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
235529,Melanerpes uropygialis,Aves,Piciformes,2019,2,24,-114.47692,32.903217,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
235690,Melanerpes uropygialis,Aves,Piciformes,2011,8,2,-114.50981,34.75064,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
236184,Empidonax traillii,Aves,Passeriformes,1987,9,19,-116.457825,34.120792,1,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
236437,Melanerpes uropygialis,Aves,Piciformes,2018,2,15,-114.69557,32.738663,2,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
236783,Melanerpes uropygialis,Aves,Piciformes,2013,1,25,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
237052,Melanerpes uropygialis,Aves,Piciformes,2015,1,3,-114.45733,32.885647,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
237090,Empidonax traillii,Aves,Passeriformes,2020,5,21,-120.03971,35.353077,1,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
237157,Melanerpes uropygialis,Aves,Piciformes,2011,6,8,-114.48818,32.864304,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
237163,Melanerpes uropygialis,Aves,Piciformes,2015,10,18,-114.45964,32.88135,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
237545,Empidonax traillii,Aves,Passeriformes,2010,5,15,-117.84601,34.471138,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
237553,Melanerpes uropygialis,Aves,Piciformes,2010,12,2,-114.45964,32.88135,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
238086,Agelaius tricolor,Aves,Passeriformes,2004,1,7,-121.024,37.08,0,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
238147,Empidonax traillii,Aves,Passeriformes,2016,5,30,-120.04456,35.358074,1,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
238292,Riparia riparia,Aves,Passeriformes,2016,4,26,-114.47084,32.869095,8,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
238333,Melanerpes uropygialis,Aves,Piciformes,1973,3,17,-114.46656,32.88192,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
238438,Gymnogyps californianus,Aves,Accipitriformes,2018,1,11,-119.389465,34.91987,6,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
239130,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,11,22,-114.67966,33.162327,2,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,2000,5349
239267,Gymnogyps californianus,Aves,Accipitriformes,2018,6,19,-119.38917,34.919308,10,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
239481,Melanerpes uropygialis,Aves,Piciformes,2012,9,9,-114.48251,34.733994,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
239574,Agelaius tricolor,Aves,Passeriformes,2016,3,10,-117.84601,34.471138,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
239599,Melanerpes uropygialis,Aves,Piciformes,2019,8,23,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
239622,Melanerpes uropygialis,Aves,Piciformes,2015,4,6,-114.68859,33.24513,1,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,2000,5349
239646,Melanerpes uropygialis,Aves,Piciformes,1982,3,16,-114.46656,32.88192,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
239742,Melanerpes uropygialis,Aves,Piciformes,2012,9,9,-114.48251,34.733994,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
239930,Empidonax traillii,Aves,Passeriformes,2009,6,7,-119.78685,35.09608,1,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,2000,4265
240280,Melanerpes uropygialis,Aves,Piciformes,2015,10,11,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
240418,Agelaius tricolor,Aves,Passeriformes,2019,2,3,-120.83253,36.512997,350,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,2000,4026
240471,Empidonax traillii,Aves,Passeriformes,2009,8,23,-114.46656,32.88192,7,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
240553,Riparia riparia,Aves,Passeriformes,2012,9,9,-114.48251,34.733994,3,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
240713,Gymnogyps californianus,Aves,Accipitriformes,2019,10,12,-119.38912,34.91945,4,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
240751,Agelaius tricolor,Aves,Passeriformes,2006,6,28,-121.0207,37.080807,0,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
240769,Melanerpes uropygialis,Aves,Piciformes,2019,12,30,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
240858,Gymnogyps californianus,Aves,Accipitriformes,2014,8,17,-119.38754,34.933525,5,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
241603,Agelaius tricolor,Aves,Passeriformes,2019,4,3,-121.006966,37.055,3,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
241633,Buteo swainsoni,Aves,Accipitriformes,2019,6,5,-118.93234,34.945312,4,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,2000,3679
241815,Melanerpes uropygialis,Aves,Piciformes,2015,12,19,-114.45647,32.878094,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
241875,Colaptes chrysoides,Aves,Piciformes,2010,5,22,-115.50674,35.23213,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
241934,Agelaius tricolor,Aves,Passeriformes,2018,4,18,-117.84601,34.471138,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
241972,Melanerpes uropygialis,Aves,Piciformes,2009,12,29,-114.48765,34.74276,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
241999,Melanerpes uropygialis,Aves,Piciformes,2019,9,18,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
243129,Melanerpes uropygialis,Aves,Piciformes,2020,5,13,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
243425,Gymnogyps californianus,Aves,Accipitriformes,2018,6,22,-119.38919,34.91964,5,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
243679,Buteo swainsoni,Aves,Accipitriformes,2010,5,22,-115.50674,35.23213,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
243691,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,7,-119.88264,35.03779,1,HUMAN_OBSERVATION,COTTON,2010,2037.958,1092,2000,5508
243958,Melanerpes uropygialis,Aves,Piciformes,1995,5,29,-114.46656,32.88192,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
244025,Melanerpes uropygialis,Aves,Piciformes,2015,10,11,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
244111,Melanerpes uropygialis,Aves,Piciformes,2012,4,7,-114.45964,32.88135,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
244323,Melanerpes uropygialis,Aves,Piciformes,2020,3,29,-114.48251,34.733994,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
244377,Melanerpes uropygialis,Aves,Piciformes,2009,4,26,-114.48917,34.73689,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
244730,Empidonax traillii,Aves,Passeriformes,2020,8,11,-117.840546,34.47288,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
244749,Melanerpes uropygialis,Aves,Piciformes,2003,3,9,-114.555984,32.789368,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
244801,Melanerpes uropygialis,Aves,Piciformes,2019,12,13,-114.47458,32.90013,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
244813,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,6,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
245228,Empidonax traillii,Aves,Passeriformes,2017,8,19,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
245504,Melanerpes uropygialis,Aves,Piciformes,1980,3,23,-114.4617,32.88329,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
245722,Colaptes chrysoides,Aves,Piciformes,2018,5,26,-115.55866,35.23258,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
245839,Colaptes chrysoides,Aves,Piciformes,2013,4,13,-115.55866,35.23258,2,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
246179,Melanerpes uropygialis,Aves,Piciformes,1980,5,29,-114.56165,32.79485,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
246247,Empidonax traillii,Aves,Passeriformes,2016,9,2,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
246323,Melanerpes uropygialis,Aves,Piciformes,2007,12,27,-114.699585,32.736607,0,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
246381,Melanerpes uropygialis,Aves,Piciformes,2012,6,22,-114.50981,34.75064,3,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
246478,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,4,28,-118.065125,36.608414,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2000,3820
246536,Buteo swainsoni,Aves,Accipitriformes,2017,3,21,-116.666275,33.927494,10,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,2000,3817
246830,Melanerpes uropygialis,Aves,Piciformes,2018,2,27,-114.5904,32.786037,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
247407,Empidonax traillii,Aves,Passeriformes,1971,9,7,-116.457825,34.120792,5,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
247452,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,4,28,-118.065125,36.608414,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2000,3820
247870,Empidonax traillii,Aves,Passeriformes,2016,9,5,-118.93926,34.989815,1,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,2000,3679
248177,Melanerpes uropygialis,Aves,Piciformes,2008,3,27,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
248337,Gymnogyps californianus,Aves,Accipitriformes,2015,3,10,-119.40602,34.94139,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
248394,Empidonax traillii,Aves,Passeriformes,2020,9,5,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
248436,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,5,13,-117.84601,34.471138,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
248442,Melanerpes uropygialis,Aves,Piciformes,2014,1,4,-114.47458,32.90013,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
248581,Empidonax traillii,Aves,Passeriformes,2018,8,9,-117.840546,34.47288,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
248590,Empidonax traillii,Aves,Passeriformes,2017,8,26,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
248736,Melanerpes uropygialis,Aves,Piciformes,1999,4,24,-114.46629,32.883263,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
248905,Melanerpes uropygialis,Aves,Piciformes,2016,3,20,-114.460205,32.87879,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
248943,Melanerpes uropygialis,Aves,Piciformes,1974,12,28,-114.46656,32.88192,8,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
248951,Gymnogyps californianus,Aves,Accipitriformes,2018,6,19,-119.38664,34.931152,11,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
249109,Melanerpes uropygialis,Aves,Piciformes,2015,10,25,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
249343,Melanerpes uropygialis,Aves,Piciformes,2019,4,26,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
249577,Melanerpes uropygialis,Aves,Piciformes,2020,1,4,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
249635,Riparia riparia,Aves,Passeriformes,1999,4,24,-114.46629,32.883263,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
250176,Melanerpes uropygialis,Aves,Piciformes,2014,8,27,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
250308,Buteo swainsoni,Aves,Accipitriformes,2014,4,29,-118.39457,34.72747,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
250324,Melanerpes uropygialis,Aves,Piciformes,2015,5,17,-114.58188,32.79258,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
250329,Buteo swainsoni,Aves,Accipitriformes,2010,5,22,-115.50674,35.23213,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
250354,Melanerpes uropygialis,Aves,Piciformes,2018,1,12,-114.47458,32.90013,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
250442,Buteo swainsoni,Aves,Accipitriformes,1994,10,5,-118.06292,36.60603,0,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2000,3820
250645,Melanerpes uropygialis,Aves,Piciformes,2011,10,8,-114.48818,32.864304,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
250884,Empidonax traillii,Aves,Passeriformes,2014,5,27,-120.044,35.358047,2,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
251098,Melanerpes uropygialis,Aves,Piciformes,2014,10,16,-114.535,34.76573,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
251387,Gymnogyps californianus,Aves,Accipitriformes,2020,1,25,-119.37912,34.929768,13,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
251439,Empidonax traillii,Aves,Passeriformes,2014,5,26,-116.64634,33.958187,1,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,2000,3817
251733,Empidonax traillii,Aves,Passeriformes,2016,9,2,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
252062,Melanerpes uropygialis,Aves,Piciformes,2017,8,22,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
252238,Melanerpes uropygialis,Aves,Piciformes,2011,4,29,-114.50981,34.75064,4,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
252372,Buteo swainsoni,Aves,Accipitriformes,2011,4,6,-121.024,37.08,6,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
252463,Melanerpes uropygialis,Aves,Piciformes,2013,6,6,-114.48223,32.86964,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
252610,Colaptes chrysoides,Aves,Piciformes,2011,11,25,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
252952,Melanerpes uropygialis,Aves,Piciformes,2015,11,14,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
253016,Melanerpes uropygialis,Aves,Piciformes,2015,8,21,-114.45964,32.88135,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
253182,Agelaius tricolor,Aves,Passeriformes,2013,2,10,-120.83253,36.512997,45,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,2000,4026
253292,Agelaius tricolor,Aves,Passeriformes,2020,4,26,-119.41317,34.94726,75,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
253295,Gymnogyps californianus,Aves,Accipitriformes,2015,8,26,-119.38754,34.933525,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
253359,Buteo swainsoni,Aves,Accipitriformes,2012,4,15,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
253573,Melanerpes uropygialis,Aves,Piciformes,2019,11,14,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
253676,Melanerpes uropygialis,Aves,Piciformes,2016,12,28,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
253822,Melanerpes uropygialis,Aves,Piciformes,1973,3,24,-114.46656,32.88192,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
253857,Gymnogyps californianus,Aves,Accipitriformes,2019,10,13,-119.38617,34.91559,5,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
253900,Agelaius tricolor,Aves,Passeriformes,2015,3,11,-118.581,34.7806,0,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,2000,3533
253943,Melanerpes uropygialis,Aves,Piciformes,2018,12,10,-114.72948,32.70451,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
254115,Melanerpes uropygialis,Aves,Piciformes,2013,9,13,-114.45964,32.88135,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
254330,Buteo swainsoni,Aves,Accipitriformes,2013,5,28,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
254429,Melanerpes uropygialis,Aves,Piciformes,1982,11,11,-114.46656,32.88192,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
254439,Empidonax traillii,Aves,Passeriformes,2012,6,5,-114.52657,32.76158,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
254541,Melanerpes uropygialis,Aves,Piciformes,2020,1,11,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
254546,Melanerpes uropygialis,Aves,Piciformes,2012,10,19,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
254677,Melanerpes uropygialis,Aves,Piciformes,1978,2,17,-114.50415,34.74919,4,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
254990,Melanerpes uropygialis,Aves,Piciformes,2015,8,20,-114.69536,32.738518,2,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
255195,Buteo swainsoni,Aves,Accipitriformes,2008,4,4,-121.03088,37.08312,0,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
255511,Buteo swainsoni,Aves,Accipitriformes,2020,4,27,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
255552,Empidonax traillii,Aves,Passeriformes,2005,5,21,-116.457825,34.120792,1,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
255613,Empidonax traillii,Aves,Passeriformes,2017,5,17,-116.436646,32.977886,1,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
255727,Melanerpes uropygialis,Aves,Piciformes,2020,10,13,-114.45976,32.879894,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
255956,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,4,30,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
256162,Melanerpes uropygialis,Aves,Piciformes,2007,12,28,-114.73575,32.705822,3,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
256243,Melanerpes uropygialis,Aves,Piciformes,2013,3,16,-114.48498,34.736954,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
256573,Agelaius tricolor,Aves,Passeriformes,2015,5,26,-118.58248,34.785824,5,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,2000,3533
256704,Empidonax traillii,Aves,Passeriformes,2009,6,7,-119.78687,35.096333,1,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,2000,4265
257063,Melanerpes uropygialis,Aves,Piciformes,2019,12,14,-114.45647,32.878094,12,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
257091,Agelaius tricolor,Aves,Passeriformes,2019,3,28,-121.006966,37.055,40,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
257155,Buteo swainsoni,Aves,Accipitriformes,2019,4,8,-118.39457,34.72747,3,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
257196,Melanerpes uropygialis,Aves,Piciformes,2017,1,4,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
257662,Agelaius tricolor,Aves,Passeriformes,2016,4,16,-121.024,37.08,14,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
257875,Agelaius tricolor,Aves,Passeriformes,2010,1,16,-120.04143,35.336975,5,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
258155,Empidonax traillii,Aves,Passeriformes,1992,8,12,-116.45965,34.121082,0,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
258310,Buteo swainsoni,Aves,Accipitriformes,2008,4,22,-121.03088,37.08312,0,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
258378,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,10,-121.06279,37.046436,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
