obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,FID_,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
247041,Riparia riparia,Aves,Passeriformes,2015,5,15,-116.23201,35.85633,1,HUMAN_OBSERVATION,56,TECOPA,2010,105.7345,291,1000,2008
247203,Empidonax traillii,Aves,Passeriformes,2006,6,6,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
247220,Agelaius tricolor,Aves,Passeriformes,2017,2,25,-119.39907,34.931927,5,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
247425,Gymnogyps californianus,Aves,Accipitriformes,2018,3,9,-119.39508,34.921055,6,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
247499,Melanerpes uropygialis,Aves,Piciformes,2004,1,17,-114.47199,32.882847,NA,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
247743,Gymnogyps californianus,Aves,Accipitriformes,2019,5,4,-119.39596,34.930313,6,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
247874,Buteo swainsoni,Aves,Accipitriformes,2016,9,5,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
247897,Empidonax traillii,Aves,Passeriformes,2019,9,24,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
248024,Empidonax traillii,Aves,Passeriformes,2015,9,5,-116.56938,34.05072,4,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
248068,Empidonax traillii,Aves,Passeriformes,2016,5,25,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
248199,Haliaeetus leucocephalus,Aves,Accipitriformes,2008,1,10,-121.029686,37.065315,3,HUMAN_OBSERVATION,321,BASALT,2004,410.184,929,1000,2879
248245,Empidonax traillii,Aves,Passeriformes,2013,5,27,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
248461,Melanerpes uropygialis,Aves,Piciformes,1981,9,9,-114.47981,32.87638,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
248496,Empidonax traillii,Aves,Passeriformes,2020,8,8,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
248814,Melanerpes uropygialis,Aves,Piciformes,2013,11,6,-114.469,32.884605,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
248826,Gymnogyps californianus,Aves,Accipitriformes,2019,5,4,-119.39596,34.930313,6,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
248959,Buteo swainsoni,Aves,Accipitriformes,2015,5,21,-119.50789,34.903294,1,HUMAN_OBSERVATION,298,HWY166,2004,65.16033,856,1000,1285
249023,Empidonax traillii,Aves,Passeriformes,2010,10,3,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
249027,Buteo swainsoni,Aves,Accipitriformes,2019,3,2,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
249089,Empidonax traillii,Aves,Passeriformes,2016,9,3,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
249116,Gymnogyps californianus,Aves,Accipitriformes,2018,6,24,-119.39907,34.931927,2,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
249221,Buteo swainsoni,Aves,Accipitriformes,2017,4,16,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
249221,Buteo swainsoni,Aves,Accipitriformes,2017,4,16,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
249349,Gymnogyps californianus,Aves,Accipitriformes,2019,5,4,-119.39596,34.930313,6,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
249399,Empidonax traillii,Aves,Passeriformes,2018,9,2,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
249430,Gymnogyps californianus,Aves,Accipitriformes,2018,1,15,-119.399155,34.913048,2,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
249680,Melanerpes uropygialis,Aves,Piciformes,2011,10,21,-114.46906,32.88443,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
249737,Empidonax traillii,Aves,Passeriformes,2004,5,28,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
249808,Buteo swainsoni,Aves,Accipitriformes,2016,4,17,-119.503296,34.892563,1,HUMAN_OBSERVATION,298,HWY166,2004,65.16033,856,1000,1285
249899,Melanerpes uropygialis,Aves,Piciformes,2013,11,6,-114.469,32.884605,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
250023,Melanerpes uropygialis,Aves,Piciformes,2020,3,15,-114.469,32.884605,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
250113,Melanerpes uropygialis,Aves,Piciformes,2020,3,9,-114.469,32.884605,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
250244,Riparia riparia,Aves,Passeriformes,2016,7,22,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
250244,Riparia riparia,Aves,Passeriformes,2016,7,22,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
250247,Gymnogyps californianus,Aves,Accipitriformes,2007,8,16,-119.406624,34.915215,3,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
250321,Buteo swainsoni,Aves,Accipitriformes,2020,2,16,-120.675,37.18612,1,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
250526,Buteo swainsoni,Aves,Accipitriformes,2010,4,17,-116.58085,34.04691,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
250676,Gymnogyps californianus,Aves,Accipitriformes,2005,7,30,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
250696,Buteo swainsoni,Aves,Accipitriformes,2015,4,25,-119.508766,34.893394,1,HUMAN_OBSERVATION,298,HWY166,2004,65.16033,856,1000,1285
250900,Empidonax traillii,Aves,Passeriformes,2016,8,29,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
250929,Empidonax traillii,Aves,Passeriformes,2015,6,10,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
250950,Colaptes chrysoides,Aves,Piciformes,2019,5,11,-115.428116,35.176826,1,HUMAN_OBSERVATION,501,HACKBERRY COMPLEX 1,2005,63771.3,565,1000,30414
250961,Buteo swainsoni,Aves,Accipitriformes,2018,11,4,-117.8687,34.4571,4,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
250973,Gymnogyps californianus,Aves,Accipitriformes,2019,7,27,-119.39907,34.931927,4,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
251063,Empidonax traillii,Aves,Passeriformes,2008,5,27,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
251515,Gymnogyps californianus,Aves,Accipitriformes,2017,6,8,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
251559,Buteo swainsoni,Aves,Accipitriformes,1984,6,1,-115.32589,35.156265,1,HUMAN_OBSERVATION,501,HACKBERRY COMPLEX 1,2005,63771.3,565,1000,30414
251673,Melanerpes uropygialis,Aves,Piciformes,2020,1,12,-114.47981,32.87638,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
251692,Buteo swainsoni,Aves,Accipitriformes,2015,4,11,-115.5893,35.3669,1,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
251774,Buteo swainsoni,Aves,Accipitriformes,2017,4,14,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
251888,Empidonax traillii,Aves,Passeriformes,2016,9,19,-116.57267,34.04935,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
252119,Empidonax traillii,Aves,Passeriformes,2000,8,4,-117.23126,34.342327,1,HUMAN_OBSERVATION,172,PILOT,2016,8110.823,409,1000,4363
252588,Empidonax traillii,Aves,Passeriformes,2005,5,19,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
252751,Empidonax traillii,Aves,Passeriformes,2015,5,16,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
252776,Colaptes chrysoides,Aves,Piciformes,1980,2,12,-115.50215,35.235584,1,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
252794,Buteo swainsoni,Aves,Accipitriformes,2018,8,3,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
252831,Empidonax traillii,Aves,Passeriformes,2006,5,31,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
252876,Empidonax traillii,Aves,Passeriformes,2004,9,19,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
252951,Melanerpes uropygialis,Aves,Piciformes,2013,8,5,-114.469,32.884605,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
253102,Empidonax traillii,Aves,Passeriformes,2018,6,9,-117.8687,34.4571,2,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
253234,Empidonax traillii,Aves,Passeriformes,2002,6,1,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
253241,Agelaius tricolor,Aves,Passeriformes,2012,6,10,-120.67081,37.1865,350,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
253394,Gymnogyps californianus,Aves,Accipitriformes,2020,3,7,-119.39596,34.930313,2,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
253491,Haliaeetus leucocephalus,Aves,Accipitriformes,2003,1,19,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
253491,Haliaeetus leucocephalus,Aves,Accipitriformes,2003,1,19,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
253530,Haliaeetus leucocephalus,Aves,Accipitriformes,2008,12,30,-121.04874,37.0749,NA,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
253530,Haliaeetus leucocephalus,Aves,Accipitriformes,2008,12,30,-121.04874,37.0749,NA,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
253593,Empidonax traillii,Aves,Passeriformes,2019,8,22,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
253690,Agelaius tricolor,Aves,Passeriformes,2017,4,10,-119.39907,34.931927,NA,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
253719,Agelaius tricolor,Aves,Passeriformes,2019,3,25,-119.39907,34.931927,46,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
253784,Melanerpes uropygialis,Aves,Piciformes,2012,3,24,-114.469,32.884605,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
253792,Empidonax traillii,Aves,Passeriformes,2020,6,6,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
253963,Buteo swainsoni,Aves,Accipitriformes,2000,4,11,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
254102,Empidonax traillii,Aves,Passeriformes,2014,5,12,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
254184,Empidonax traillii,Aves,Passeriformes,2005,6,9,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
254308,Buteo swainsoni,Aves,Accipitriformes,2015,4,19,-121.048225,37.08216,2,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
254308,Buteo swainsoni,Aves,Accipitriformes,2015,4,19,-121.048225,37.08216,2,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
254365,Melanerpes uropygialis,Aves,Piciformes,1977,1,3,-114.47981,32.87638,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
254528,Melanerpes uropygialis,Aves,Piciformes,2020,3,15,-114.47981,32.87638,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
254727,Buteo swainsoni,Aves,Accipitriformes,2019,4,20,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
254789,Empidonax traillii,Aves,Passeriformes,2015,8,15,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
255062,Colaptes chrysoides,Aves,Piciformes,2014,5,27,-115.5893,35.3669,1,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
255181,Empidonax traillii,Aves,Passeriformes,2014,6,7,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
255291,Gymnogyps californianus,Aves,Accipitriformes,2011,1,16,-119.40992,34.92515,4,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
255752,Buteo swainsoni,Aves,Accipitriformes,2013,7,20,-121.145035,37.092136000000004,1,HUMAN_OBSERVATION,331,COTTONWOOD2,2008,796.5697,939,1000,2359
255773,Colaptes chrysoides,Aves,Piciformes,2016,5,29,-115.5893,35.3669,4,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
255782,Empidonax traillii,Aves,Passeriformes,2007,9,3,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
256049,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,8,-121.098434,37.08131,1,HUMAN_OBSERVATION,279,SAN LUIS,2005,332.2597,727,1000,1055
256049,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,8,-121.098434,37.08131,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
256049,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,8,-121.098434,37.08131,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
256049,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,8,-121.098434,37.08131,1,HUMAN_OBSERVATION,363,ROMERO,2011,451.0401,971,1000,1303
256113,Gymnogyps californianus,Aves,Accipitriformes,2018,6,24,-119.39907,34.931927,2,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
256211,Gymnogyps californianus,Aves,Accipitriformes,2017,5,4,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
256297,Empidonax traillii,Aves,Passeriformes,1999,6,12,-116.56938,34.05072,5,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
256374,Haliaeetus leucocephalus,Aves,Accipitriformes,2005,1,28,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
256374,Haliaeetus leucocephalus,Aves,Accipitriformes,2005,1,28,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
256520,Empidonax traillii,Aves,Passeriformes,2011,5,11,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
256539,Empidonax traillii,Aves,Passeriformes,1995,5,31,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
256716,Empidonax traillii,Aves,Passeriformes,2007,5,29,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
256773,Empidonax traillii,Aves,Passeriformes,2019,5,19,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
257013,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,2,9,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
257013,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,2,9,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
257033,Gymnogyps californianus,Aves,Accipitriformes,2019,2,3,-119.39907,34.931927,3,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
257125,Empidonax traillii,Aves,Passeriformes,2020,8,13,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
257413,Agelaius tricolor,Aves,Passeriformes,2012,6,9,-121.28138,37.45279,NA,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
257632,Colaptes chrysoides,Aves,Piciformes,2015,5,25,-115.52182,35.249943,1,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
257678,Gymnogyps californianus,Aves,Accipitriformes,2018,12,28,-119.39907,34.931927,8,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
257841,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,10,24,-121.14375,37.08579,1,HUMAN_OBSERVATION,331,COTTONWOOD2,2008,796.5697,939,1000,2359
258032,Empidonax traillii,Aves,Passeriformes,2006,5,28,-115.83078,33.499706,NA,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
258060,Agelaius tricolor,Aves,Passeriformes,2018,5,17,-121.28138,37.45279,3,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
258174,Gymnogyps californianus,Aves,Accipitriformes,2017,4,15,-119.39907,34.931927,5,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
258298,Agelaius tricolor,Aves,Passeriformes,1971,4,25,-120.65426,37.186714,115,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
258822,Buteo swainsoni,Aves,Accipitriformes,2016,5,21,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
258983,Melanerpes uropygialis,Aves,Piciformes,2012,3,11,-114.469,32.884605,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
259110,Empidonax traillii,Aves,Passeriformes,2007,6,9,-116.57267,34.04935,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
259258,Buteo swainsoni,Aves,Accipitriformes,2012,4,8,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
259409,Agelaius tricolor,Aves,Passeriformes,2016,2,4,-120.00526,35.352867,3,HUMAN_OBSERVATION,318,BECK,2000,396.3609,926,1000,2259
259471,Buteo swainsoni,Aves,Accipitriformes,2005,4,17,-121.28138,37.45279,NA,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
259519,Buteo swainsoni,Aves,Accipitriformes,2015,4,25,-119.508766,34.893394,1,HUMAN_OBSERVATION,298,HWY166,2004,65.16033,856,1000,1285
259718,Empidonax traillii,Aves,Passeriformes,2010,5,24,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
259777,Gymnogyps californianus,Aves,Accipitriformes,2020,3,7,-119.39596,34.930313,2,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
260020,Buteo swainsoni,Aves,Accipitriformes,2017,3,24,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
260065,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,5,20,-121.25415,37.4546,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
260077,Melanerpes uropygialis,Aves,Piciformes,2015,2,9,-114.47981,32.87638,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
260171,Buteo swainsoni,Aves,Accipitriformes,2015,4,11,-115.5893,35.3669,1,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
260263,Empidonax traillii,Aves,Passeriformes,2009,6,6,-115.3331,35.26286,1,HUMAN_OBSERVATION,501,HACKBERRY COMPLEX 1,2005,63771.3,565,1000,30414
260335,Gymnogyps californianus,Aves,Accipitriformes,2017,2,20,-119.39907,34.931927,6,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
260464,Buteo swainsoni,Aves,Accipitriformes,2016,4,10,-115.83078,33.499706,1,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
260710,Gymnogyps californianus,Aves,Accipitriformes,2020,3,7,-119.39596,34.930313,2,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
260780,Empidonax traillii,Aves,Passeriformes,2019,9,27,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
260909,Empidonax traillii,Aves,Passeriformes,2002,8,24,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
260915,Buteo swainsoni,Aves,Accipitriformes,1984,6,1,-115.32589,35.156265,1,HUMAN_OBSERVATION,501,HACKBERRY COMPLEX 1,2005,63771.3,565,1000,30414
260916,Gymnogyps californianus,Aves,Accipitriformes,2019,5,4,-119.39596,34.930313,6,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
260943,Gymnogyps californianus,Aves,Accipitriformes,2013,1,12,-119.39508,34.921055,8,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
260977,Gymnogyps californianus,Aves,Accipitriformes,2017,10,29,-119.39907,34.931927,5,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
260988,Empidonax traillii,Aves,Passeriformes,2015,5,8,-119.7747,35.11269,1,HUMAN_OBSERVATION,479,WASH,2010,947.4305,1087,1000,2771
261101,Buteo swainsoni,Aves,Accipitriformes,2010,4,17,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
261259,Buteo swainsoni,Aves,Accipitriformes,2019,4,17,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
261259,Buteo swainsoni,Aves,Accipitriformes,2019,4,17,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
261318,Empidonax traillii,Aves,Passeriformes,2014,8,24,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
262065,Empidonax traillii,Aves,Passeriformes,2019,5,24,-116.53915,33.737797,1,HUMAN_OBSERVATION,96,MOUNTAIN,2013,27523.67,331,1000,4308
262224,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,12,21,-121.06463,37.107643,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
262414,Gymnogyps californianus,Aves,Accipitriformes,2015,3,22,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
262429,Empidonax traillii,Aves,Passeriformes,2011,8,31,-121.048225,37.08216,2,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
262429,Empidonax traillii,Aves,Passeriformes,2011,8,31,-121.048225,37.08216,2,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
262560,Melanerpes uropygialis,Aves,Piciformes,1986,12,29,-114.47981,32.87638,NA,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
262602,Colaptes chrysoides,Aves,Piciformes,1977,7,27,-114.68132,33.177944,1,HUMAN_OBSERVATION,131,DRAPER,2017,754.3,368,1000,4002
262695,Agelaius tricolor,Aves,Passeriformes,2020,5,1,-119.39907,34.931927,16,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
262780,Buteo swainsoni,Aves,Accipitriformes,2008,4,26,-121.28138,37.45279,3,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
263171,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,3,15,-116.682699,33.89983,NA,HUMAN_OBSERVATION,21,VERBENIA,2004,3831.371,82,1000,4300
263366,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,3,28,-116.490245,33.259654,NA,HUMAN_OBSERVATION,30,PINES,2002,61691.24,263,1000,27880
264942,Melanerpes uropygialis,Aves,Piciformes,2018,12,26,-114.47981,32.87638,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
265302,Empidonax traillii,Aves,Passeriformes,2019,9,2,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
265400,Gymnogyps californianus,Aves,Accipitriformes,2016,2,10,-119.39907,34.931927,7,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
265431,Gymnogyps californianus,Aves,Accipitriformes,2019,5,4,-119.39596,34.930313,6,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
265575,Empidonax traillii,Aves,Passeriformes,2017,5,14,-115.83078,33.499706,8,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
265673,Empidonax traillii,Aves,Passeriformes,1991,5,15,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
265719,Buteo swainsoni,Aves,Accipitriformes,2015,4,19,-119.50894,34.89776,2,HUMAN_OBSERVATION,298,HWY166,2004,65.16033,856,1000,1285
265731,Gymnogyps californianus,Aves,Accipitriformes,2014,1,11,-119.39508,34.921055,12,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
265743,Empidonax traillii,Aves,Passeriformes,2017,8,13,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
266616,Empidonax traillii,Aves,Passeriformes,2002,6,11,-118.09475,36.67776,NA,OBSERVATION,116,MOFFAT,2018,1253.925,351,1000,5273
269654,Empidonax traillii,Aves,Passeriformes,2004,5,19,-116.56938,34.05072,5,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
