fireYear,desert,fireID,funcGroup,yearsSinceFire,obsYear,ez_taxa,pre_or_post,n_years,ndvi,totalObs,area_km2,treatmentGroup,stzdObs
2012,Sonoran,NA,Birds:Passerines,-1,2011,Aves,pre,1,0.146383721,84,27788.51104,control,31
2011,Sonoran,NA,Birds:Passerines,1,2012,Aves,post,1,0.140788474,126,27788.51104,control,46
2010,Sonoran,NA,Birds:Passerines,2,2012,Aves,post,2,0.140788474,126,27788.51104,control,46
2011,Sonoran,NA,Birds:Passerines,2,2013,Aves,post,2,0.142394357,172,27788.51104,control,62
2012,Sonoran,NA,Birds:Passerines,1,2013,Aves,post,1,0.142394357,172,27788.51104,control,62
2012,Sonoran,NA,Birds:Passerines,1,2013,Aves,post,1,0.142394357,172,27788.51104,control,62
2010,Sonoran,NA,Birds:Passerines,3,2013,Aves,post,3,0.142394357,172,27788.51104,control,62
2012,Sonoran,NA,Birds:Passerines,2,2014,Aves,post,2,0.136790804,172,27788.51104,control,62
2011,Sonoran,NA,Birds:Passerines,3,2014,Aves,post,3,0.136790804,172,27788.51104,control,62
2012,Sonoran,NA,Birds:Passerines,2,2014,Aves,post,2,0.136790804,172,27788.51104,control,62
2010,Sonoran,NA,Birds:Passerines,4,2014,Aves,post,4,0.136790804,172,27788.51104,control,62
2012,Sonoran,NA,Birds:Passerines,3,2015,Aves,post,3,0.133058923,171,27788.51104,control,62
2011,Sonoran,NA,Birds:Passerines,4,2015,Aves,post,4,0.133058923,171,27788.51104,control,62
2010,Sonoran,NA,Birds:Passerines,5,2015,Aves,post,5,0.133058923,171,27788.51104,control,62
2012,Sonoran,NA,Birds:Passerines,3,2015,Aves,post,3,0.133058923,171,27788.51104,control,62
2012,Sonoran,NA,Birds:Passerines,4,2016,Aves,post,4,0.129626829,151,27788.51104,control,55
2012,Sonoran,NA,Birds:Passerines,4,2016,Aves,post,4,0.129626829,151,27788.51104,control,55
2011,Sonoran,NA,Birds:Passerines,5,2016,Aves,post,5,0.129626829,151,27788.51104,control,55
2012,Sonoran,NA,Birds:Passerines,5,2017,Aves,post,5,0.146697379,103,27788.51104,control,38
2012,Sonoran,NA,Birds:Passerines,5,2017,Aves,post,5,0.146697379,103,27788.51104,control,38
2002,Sonoran,NA,Birds:Rails and Geese,-2,2000,Aves,pre,2,0.132827836,1,27788.51104,control,1
2004,Sonoran,NA,Birds:Rails and Geese,-4,2000,Aves,pre,4,0.132827836,1,27788.51104,control,1
2011,Sonoran,NA,Birds:Rails and Geese,-4,2007,Aves,pre,4,0.136720739,1,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,-5,2007,Aves,pre,5,0.136720739,1,27788.51104,control,1
2010,Sonoran,NA,Birds:Rails and Geese,-3,2007,Aves,pre,3,0.136720739,1,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,-5,2007,Aves,pre,5,0.136720739,1,27788.51104,control,1
2004,Sonoran,NA,Birds:Rails and Geese,3,2007,Aves,post,3,0.136720739,1,27788.51104,control,1
2002,Sonoran,NA,Birds:Rails and Geese,5,2007,Aves,post,5,0.136720739,1,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,-4,2008,Aves,pre,4,0.143396571,2,27788.51104,control,1
2011,Sonoran,NA,Birds:Rails and Geese,-3,2008,Aves,pre,3,0.143396571,2,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,-4,2008,Aves,pre,4,0.143396571,2,27788.51104,control,1
2004,Sonoran,NA,Birds:Rails and Geese,4,2008,Aves,post,4,0.143396571,2,27788.51104,control,1
2010,Sonoran,NA,Birds:Rails and Geese,-2,2008,Aves,pre,2,0.143396571,2,27788.51104,control,1
2004,Sonoran,NA,Birds:Rails and Geese,5,2009,Aves,post,5,0.143741245,1,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,-3,2009,Aves,pre,3,0.143741245,1,27788.51104,control,1
2011,Sonoran,NA,Birds:Rails and Geese,-2,2009,Aves,pre,2,0.143741245,1,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,-3,2009,Aves,pre,3,0.143741245,1,27788.51104,control,1
2010,Sonoran,NA,Birds:Rails and Geese,-1,2009,Aves,pre,1,0.143741245,1,27788.51104,control,1
2011,Sonoran,NA,Birds:Rails and Geese,-1,2010,Aves,pre,1,0.154587191,1,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,-2,2010,Aves,pre,2,0.154587191,1,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,-2,2010,Aves,pre,2,0.154587191,1,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,2,2014,Aves,post,2,0.136790804,1,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,2,2014,Aves,post,2,0.136790804,1,27788.51104,control,1
2010,Sonoran,NA,Birds:Rails and Geese,4,2014,Aves,post,4,0.136790804,1,27788.51104,control,1
2011,Sonoran,NA,Birds:Rails and Geese,3,2014,Aves,post,3,0.136790804,1,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,3,2015,Aves,post,3,0.133058923,4,27788.51104,control,2
2012,Sonoran,NA,Birds:Rails and Geese,3,2015,Aves,post,3,0.133058923,4,27788.51104,control,2
2011,Sonoran,NA,Birds:Rails and Geese,4,2015,Aves,post,4,0.133058923,4,27788.51104,control,2
2010,Sonoran,NA,Birds:Rails and Geese,5,2015,Aves,post,5,0.133058923,4,27788.51104,control,2
2012,Sonoran,NA,Birds:Rails and Geese,4,2016,Aves,post,4,0.129626829,2,27788.51104,control,1
2011,Sonoran,NA,Birds:Rails and Geese,5,2016,Aves,post,5,0.129626829,2,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,4,2016,Aves,post,4,0.129626829,2,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,5,2017,Aves,post,5,0.146697379,1,27788.51104,control,1
2012,Sonoran,NA,Birds:Rails and Geese,5,2017,Aves,post,5,0.146697379,1,27788.51104,control,1
2002,Sonoran,NA,Birds:Raptors,-5,1997,Aves,pre,5,NA,3,27788.51104,control,2
2002,Sonoran,NA,Birds:Raptors,-4,1998,Aves,pre,4,NA,2,27788.51104,control,1
2002,Sonoran,NA,Birds:Raptors,-3,1999,Aves,pre,3,NA,4,27788.51104,control,2
2004,Sonoran,NA,Birds:Raptors,-5,1999,Aves,pre,5,NA,4,27788.51104,control,2
2002,Sonoran,NA,Birds:Raptors,-2,2000,Aves,pre,2,0.132827836,5,27788.51104,control,2
2004,Sonoran,NA,Birds:Raptors,-4,2000,Aves,pre,4,0.132827836,5,27788.51104,control,2
2002,Sonoran,NA,Birds:Raptors,-1,2001,Aves,pre,1,0.141474321,8,27788.51104,control,3
2004,Sonoran,NA,Birds:Raptors,-3,2001,Aves,pre,3,0.141474321,8,27788.51104,control,3
2004,Sonoran,NA,Birds:Raptors,-2,2002,Aves,pre,2,0.135388341,9,27788.51104,control,4
2002,Sonoran,NA,Birds:Raptors,1,2003,Aves,post,1,0.144883038,14,27788.51104,control,6
2004,Sonoran,NA,Birds:Raptors,-1,2003,Aves,pre,1,0.144883038,14,27788.51104,control,6
2002,Sonoran,NA,Birds:Raptors,2,2004,Aves,post,2,0.143292682,4,27788.51104,control,2
2010,Sonoran,NA,Birds:Raptors,-5,2005,Aves,pre,5,0.181760726,7,27788.51104,control,3
2004,Sonoran,NA,Birds:Raptors,1,2005,Aves,post,1,0.181760726,7,27788.51104,control,3
2002,Sonoran,NA,Birds:Raptors,3,2005,Aves,post,3,0.181760726,7,27788.51104,control,3
2010,Sonoran,NA,Birds:Raptors,-4,2006,Aves,pre,4,0.146596154,16,27788.51104,control,6
2011,Sonoran,NA,Birds:Raptors,-5,2006,Aves,pre,5,0.146596154,16,27788.51104,control,6
2002,Sonoran,NA,Birds:Raptors,4,2006,Aves,post,4,0.146596154,16,27788.51104,control,6
2004,Sonoran,NA,Birds:Raptors,2,2006,Aves,post,2,0.146596154,16,27788.51104,control,6
2010,Sonoran,NA,Birds:Raptors,-3,2007,Aves,pre,3,0.136720739,11,27788.51104,control,4
2011,Sonoran,NA,Birds:Raptors,-4,2007,Aves,pre,4,0.136720739,11,27788.51104,control,4
2012,Sonoran,NA,Birds:Raptors,-5,2007,Aves,pre,5,0.136720739,11,27788.51104,control,4
2004,Sonoran,NA,Birds:Raptors,3,2007,Aves,post,3,0.136720739,11,27788.51104,control,4
2012,Sonoran,NA,Birds:Raptors,-5,2007,Aves,pre,5,0.136720739,11,27788.51104,control,4
2002,Sonoran,NA,Birds:Raptors,5,2007,Aves,post,5,0.136720739,11,27788.51104,control,4
2011,Sonoran,NA,Birds:Raptors,-3,2008,Aves,pre,3,0.143396571,24,27788.51104,control,9
2012,Sonoran,NA,Birds:Raptors,-4,2008,Aves,pre,4,0.143396571,24,27788.51104,control,9
2010,Sonoran,NA,Birds:Raptors,-2,2008,Aves,pre,2,0.143396571,24,27788.51104,control,9
2004,Sonoran,NA,Birds:Raptors,4,2008,Aves,post,4,0.143396571,24,27788.51104,control,9
2012,Sonoran,NA,Birds:Raptors,-4,2008,Aves,pre,4,0.143396571,24,27788.51104,control,9
2004,Sonoran,NA,Birds:Raptors,5,2009,Aves,post,5,0.143741245,25,27788.51104,control,9
2011,Sonoran,NA,Birds:Raptors,-2,2009,Aves,pre,2,0.143741245,25,27788.51104,control,9
2010,Sonoran,NA,Birds:Raptors,-1,2009,Aves,pre,1,0.143741245,25,27788.51104,control,9
2012,Sonoran,NA,Birds:Raptors,-3,2009,Aves,pre,3,0.143741245,25,27788.51104,control,9
2012,Sonoran,NA,Birds:Raptors,-3,2009,Aves,pre,3,0.143741245,25,27788.51104,control,9
2012,Sonoran,NA,Birds:Raptors,-2,2010,Aves,pre,2,0.154587191,44,27788.51104,control,16
2012,Sonoran,NA,Birds:Raptors,-2,2010,Aves,pre,2,0.154587191,44,27788.51104,control,16
2011,Sonoran,NA,Birds:Raptors,-1,2010,Aves,pre,1,0.154587191,44,27788.51104,control,16
2010,Sonoran,NA,Birds:Raptors,1,2011,Aves,post,1,0.146383721,54,27788.51104,control,20
2012,Sonoran,NA,Birds:Raptors,-1,2011,Aves,pre,1,0.146383721,54,27788.51104,control,20
2012,Sonoran,NA,Birds:Raptors,-1,2011,Aves,pre,1,0.146383721,54,27788.51104,control,20
2010,Sonoran,NA,Birds:Raptors,2,2012,Aves,post,2,0.140788474,78,27788.51104,control,29
2011,Sonoran,NA,Birds:Raptors,1,2012,Aves,post,1,0.140788474,78,27788.51104,control,29
2010,Sonoran,NA,Birds:Raptors,3,2013,Aves,post,3,0.142394357,105,27788.51104,control,38
2012,Sonoran,NA,Birds:Raptors,1,2013,Aves,post,1,0.142394357,105,27788.51104,control,38
2011,Sonoran,NA,Birds:Raptors,2,2013,Aves,post,2,0.142394357,105,27788.51104,control,38
2012,Sonoran,NA,Birds:Raptors,1,2013,Aves,post,1,0.142394357,105,27788.51104,control,38
2012,Sonoran,NA,Birds:Raptors,2,2014,Aves,post,2,0.136790804,81,27788.51104,control,30
2012,Sonoran,NA,Birds:Raptors,2,2014,Aves,post,2,0.136790804,81,27788.51104,control,30
2010,Sonoran,NA,Birds:Raptors,4,2014,Aves,post,4,0.136790804,81,27788.51104,control,30
2011,Sonoran,NA,Birds:Raptors,3,2014,Aves,post,3,0.136790804,81,27788.51104,control,30
2011,Sonoran,NA,Birds:Raptors,4,2015,Aves,post,4,0.133058923,72,27788.51104,control,26
2012,Sonoran,NA,Birds:Raptors,3,2015,Aves,post,3,0.133058923,72,27788.51104,control,26
2012,Sonoran,NA,Birds:Raptors,3,2015,Aves,post,3,0.133058923,72,27788.51104,control,26
2010,Sonoran,NA,Birds:Raptors,5,2015,Aves,post,5,0.133058923,72,27788.51104,control,26
2012,Sonoran,NA,Birds:Raptors,4,2016,Aves,post,4,0.129626829,143,27788.51104,control,52
2011,Sonoran,NA,Birds:Raptors,5,2016,Aves,post,5,0.129626829,143,27788.51104,control,52
2012,Sonoran,NA,Birds:Raptors,4,2016,Aves,post,4,0.129626829,143,27788.51104,control,52
2012,Sonoran,NA,Birds:Raptors,5,2017,Aves,post,5,0.146697379,117,27788.51104,control,43
2012,Sonoran,NA,Birds:Raptors,5,2017,Aves,post,5,0.146697379,117,27788.51104,control,43
2002,Sonoran,NA,Birds:Woodpeckers,-5,1997,Aves,pre,5,NA,24,27788.51104,control,9
2002,Sonoran,NA,Birds:Woodpeckers,-4,1998,Aves,pre,4,NA,26,27788.51104,control,10
2002,Sonoran,NA,Birds:Woodpeckers,-3,1999,Aves,pre,3,NA,26,27788.51104,control,10
2004,Sonoran,NA,Birds:Woodpeckers,-5,1999,Aves,pre,5,NA,26,27788.51104,control,10
2004,Sonoran,NA,Birds:Woodpeckers,-4,2000,Aves,pre,4,0.132827836,18,27788.51104,control,7
2002,Sonoran,NA,Birds:Woodpeckers,-2,2000,Aves,pre,2,0.132827836,18,27788.51104,control,7
2002,Sonoran,NA,Birds:Woodpeckers,-1,2001,Aves,pre,1,0.141474321,32,27788.51104,control,12
2004,Sonoran,NA,Birds:Woodpeckers,-3,2001,Aves,pre,3,0.141474321,32,27788.51104,control,12
2004,Sonoran,NA,Birds:Woodpeckers,-2,2002,Aves,pre,2,0.135388341,53,27788.51104,control,20
2004,Sonoran,NA,Birds:Woodpeckers,-1,2003,Aves,pre,1,0.144883038,64,27788.51104,control,24
2002,Sonoran,NA,Birds:Woodpeckers,1,2003,Aves,post,1,0.144883038,64,27788.51104,control,24
2002,Sonoran,NA,Birds:Woodpeckers,2,2004,Aves,post,2,0.143292682,58,27788.51104,control,21
2010,Sonoran,NA,Birds:Woodpeckers,-5,2005,Aves,pre,5,0.181760726,63,27788.51104,control,23
2004,Sonoran,NA,Birds:Woodpeckers,1,2005,Aves,post,1,0.181760726,63,27788.51104,control,23
2002,Sonoran,NA,Birds:Woodpeckers,3,2005,Aves,post,3,0.181760726,63,27788.51104,control,23
2004,Sonoran,NA,Birds:Woodpeckers,2,2006,Aves,post,2,0.146596154,67,27788.51104,control,25
2011,Sonoran,NA,Birds:Woodpeckers,-5,2006,Aves,pre,5,0.146596154,67,27788.51104,control,25
2002,Sonoran,NA,Birds:Woodpeckers,4,2006,Aves,post,4,0.146596154,67,27788.51104,control,25
2010,Sonoran,NA,Birds:Woodpeckers,-4,2006,Aves,pre,4,0.146596154,67,27788.51104,control,25
2012,Sonoran,NA,Birds:Woodpeckers,-5,2007,Aves,pre,5,0.136720739,79,27788.51104,control,29
2002,Sonoran,NA,Birds:Woodpeckers,5,2007,Aves,post,5,0.136720739,79,27788.51104,control,29
2004,Sonoran,NA,Birds:Woodpeckers,3,2007,Aves,post,3,0.136720739,79,27788.51104,control,29
2010,Sonoran,NA,Birds:Woodpeckers,-3,2007,Aves,pre,3,0.136720739,79,27788.51104,control,29
2011,Sonoran,NA,Birds:Woodpeckers,-4,2007,Aves,pre,4,0.136720739,79,27788.51104,control,29
2012,Sonoran,NA,Birds:Woodpeckers,-5,2007,Aves,pre,5,0.136720739,79,27788.51104,control,29
2011,Sonoran,NA,Birds:Woodpeckers,-3,2008,Aves,pre,3,0.143396571,91,27788.51104,control,33
2012,Sonoran,NA,Birds:Woodpeckers,-4,2008,Aves,pre,4,0.143396571,91,27788.51104,control,33
2010,Sonoran,NA,Birds:Woodpeckers,-2,2008,Aves,pre,2,0.143396571,91,27788.51104,control,33
2012,Sonoran,NA,Birds:Woodpeckers,-4,2008,Aves,pre,4,0.143396571,91,27788.51104,control,33
2004,Sonoran,NA,Birds:Woodpeckers,4,2008,Aves,post,4,0.143396571,91,27788.51104,control,33
2004,Sonoran,NA,Birds:Woodpeckers,5,2009,Aves,post,5,0.143741245,78,27788.51104,control,29
2011,Sonoran,NA,Birds:Woodpeckers,-2,2009,Aves,pre,2,0.143741245,78,27788.51104,control,29
2010,Sonoran,NA,Birds:Woodpeckers,-1,2009,Aves,pre,1,0.143741245,78,27788.51104,control,29
2012,Sonoran,NA,Birds:Woodpeckers,-3,2009,Aves,pre,3,0.143741245,78,27788.51104,control,29
2012,Sonoran,NA,Birds:Woodpeckers,-3,2009,Aves,pre,3,0.143741245,78,27788.51104,control,29
2012,Sonoran,NA,Birds:Woodpeckers,-2,2010,Aves,pre,2,0.154587191,164,27788.51104,control,60
2011,Sonoran,NA,Birds:Woodpeckers,-1,2010,Aves,pre,1,0.154587191,164,27788.51104,control,60
2012,Sonoran,NA,Birds:Woodpeckers,-2,2010,Aves,pre,2,0.154587191,164,27788.51104,control,60
2010,Sonoran,NA,Birds:Woodpeckers,1,2011,Aves,post,1,0.146383721,165,27788.51104,control,60
2012,Sonoran,NA,Birds:Woodpeckers,-1,2011,Aves,pre,1,0.146383721,165,27788.51104,control,60
2012,Sonoran,NA,Birds:Woodpeckers,-1,2011,Aves,pre,1,0.146383721,165,27788.51104,control,60
2010,Sonoran,NA,Birds:Woodpeckers,2,2012,Aves,post,2,0.140788474,200,27788.51104,control,72
2011,Sonoran,NA,Birds:Woodpeckers,1,2012,Aves,post,1,0.140788474,200,27788.51104,control,72
2012,Sonoran,NA,Birds:Woodpeckers,1,2013,Aves,post,1,0.142394357,211,27788.51104,control,76
2010,Sonoran,NA,Birds:Woodpeckers,3,2013,Aves,post,3,0.142394357,211,27788.51104,control,76
2012,Sonoran,NA,Birds:Woodpeckers,1,2013,Aves,post,1,0.142394357,211,27788.51104,control,76
2011,Sonoran,NA,Birds:Woodpeckers,2,2013,Aves,post,2,0.142394357,211,27788.51104,control,76
2012,Sonoran,NA,Birds:Woodpeckers,2,2014,Aves,post,2,0.136790804,201,27788.51104,control,73
2012,Sonoran,NA,Birds:Woodpeckers,2,2014,Aves,post,2,0.136790804,201,27788.51104,control,73
2010,Sonoran,NA,Birds:Woodpeckers,4,2014,Aves,post,4,0.136790804,201,27788.51104,control,73
2011,Sonoran,NA,Birds:Woodpeckers,3,2014,Aves,post,3,0.136790804,201,27788.51104,control,73
2012,Sonoran,NA,Birds:Woodpeckers,3,2015,Aves,post,3,0.133058923,226,27788.51104,control,82
2011,Sonoran,NA,Birds:Woodpeckers,4,2015,Aves,post,4,0.133058923,226,27788.51104,control,82
2010,Sonoran,NA,Birds:Woodpeckers,5,2015,Aves,post,5,0.133058923,226,27788.51104,control,82
2012,Sonoran,NA,Birds:Woodpeckers,3,2015,Aves,post,3,0.133058923,226,27788.51104,control,82
2011,Sonoran,NA,Birds:Woodpeckers,5,2016,Aves,post,5,0.129626829,160,27788.51104,control,58
2012,Sonoran,NA,Birds:Woodpeckers,4,2016,Aves,post,4,0.129626829,160,27788.51104,control,58
2012,Sonoran,NA,Birds:Woodpeckers,4,2016,Aves,post,4,0.129626829,160,27788.51104,control,58
2012,Sonoran,NA,Birds:Woodpeckers,5,2017,Aves,post,5,0.146697379,200,27788.51104,control,72
2012,Sonoran,NA,Birds:Woodpeckers,5,2017,Aves,post,5,0.146697379,200,27788.51104,control,72
2010,Sonoran,NA,Butterflies & Moths,2,2012,Other,post,2,0.140788474,1,27788.51104,control,1
2011,Sonoran,NA,Butterflies & Moths,1,2012,Other,post,1,0.140788474,1,27788.51104,control,1
2010,Sonoran,NA,Butterflies & Moths,3,2013,Other,post,3,0.142394357,1,27788.51104,control,1
2012,Sonoran,NA,Butterflies & Moths,1,2013,Other,post,1,0.142394357,1,27788.51104,control,1
2011,Sonoran,NA,Butterflies & Moths,2,2013,Other,post,2,0.142394357,1,27788.51104,control,1
2012,Sonoran,NA,Butterflies & Moths,1,2013,Other,post,1,0.142394357,1,27788.51104,control,1
2012,Sonoran,NA,Butterflies & Moths,3,2015,Other,post,3,0.133058923,1,27788.51104,control,1
2010,Sonoran,NA,Butterflies & Moths,5,2015,Other,post,5,0.133058923,1,27788.51104,control,1
2011,Sonoran,NA,Butterflies & Moths,4,2015,Other,post,4,0.133058923,1,27788.51104,control,1
2012,Sonoran,NA,Butterflies & Moths,3,2015,Other,post,3,0.133058923,1,27788.51104,control,1
2012,Sonoran,NA,Butterflies & Moths,4,2016,Other,post,4,0.129626829,4,27788.51104,control,2
2011,Sonoran,NA,Butterflies & Moths,5,2016,Other,post,5,0.129626829,4,27788.51104,control,2
2012,Sonoran,NA,Butterflies & Moths,4,2016,Other,post,4,0.129626829,4,27788.51104,control,2
2012,Sonoran,NA,Butterflies & Moths,5,2017,Other,post,5,0.146697379,10,27788.51104,control,4
2012,Sonoran,NA,Butterflies & Moths,5,2017,Other,post,5,0.146697379,10,27788.51104,control,4
2004,Sonoran,NA,Large Mammals,3,2007,Other,post,3,0.136720739,2,27788.51104,control,1
2012,Sonoran,NA,Large Mammals,-5,2007,Other,pre,5,0.136720739,2,27788.51104,control,1
2012,Sonoran,NA,Large Mammals,-5,2007,Other,pre,5,0.136720739,2,27788.51104,control,1
2011,Sonoran,NA,Large Mammals,-4,2007,Other,pre,4,0.136720739,2,27788.51104,control,1
2010,Sonoran,NA,Large Mammals,-3,2007,Other,pre,3,0.136720739,2,27788.51104,control,1
2002,Sonoran,NA,Large Mammals,5,2007,Other,post,5,0.136720739,2,27788.51104,control,1
2012,Sonoran,NA,Large Mammals,-4,2008,Other,pre,4,0.143396571,1,27788.51104,control,1
2010,Sonoran,NA,Large Mammals,-2,2008,Other,pre,2,0.143396571,1,27788.51104,control,1
2012,Sonoran,NA,Large Mammals,-4,2008,Other,pre,4,0.143396571,1,27788.51104,control,1
2011,Sonoran,NA,Large Mammals,-3,2008,Other,pre,3,0.143396571,1,27788.51104,control,1
2004,Sonoran,NA,Large Mammals,4,2008,Other,post,4,0.143396571,1,27788.51104,control,1
2012,Sonoran,NA,Large Mammals,-3,2009,Other,pre,3,0.143741245,3,27788.51104,control,2
2004,Sonoran,NA,Large Mammals,5,2009,Other,post,5,0.143741245,3,27788.51104,control,2
2011,Sonoran,NA,Large Mammals,-2,2009,Other,pre,2,0.143741245,3,27788.51104,control,2
2010,Sonoran,NA,Large Mammals,-1,2009,Other,pre,1,0.143741245,3,27788.51104,control,2
2012,Sonoran,NA,Large Mammals,-3,2009,Other,pre,3,0.143741245,3,27788.51104,control,2
2012,Sonoran,NA,Large Mammals,-2,2010,Other,pre,2,0.154587191,2,27788.51104,control,1
2011,Sonoran,NA,Large Mammals,-1,2010,Other,pre,1,0.154587191,2,27788.51104,control,1
2012,Sonoran,NA,Large Mammals,-2,2010,Other,pre,2,0.154587191,2,27788.51104,control,1
2012,Sonoran,NA,Large Mammals,-1,2011,Other,pre,1,0.146383721,1,27788.51104,control,1
2010,Sonoran,NA,Large Mammals,1,2011,Other,post,1,0.146383721,1,27788.51104,control,1
2012,Sonoran,NA,Large Mammals,-1,2011,Other,pre,1,0.146383721,1,27788.51104,control,1
2011,Sonoran,NA,Large Mammals,1,2012,Other,post,1,0.140788474,5,27788.51104,control,2
2010,Sonoran,NA,Large Mammals,2,2012,Other,post,2,0.140788474,5,27788.51104,control,2
2012,Sonoran,NA,Large Mammals,1,2013,Other,post,1,0.142394357,10,27788.51104,control,4
2012,Sonoran,NA,Large Mammals,1,2013,Other,post,1,0.142394357,10,27788.51104,control,4
2011,Sonoran,NA,Large Mammals,2,2013,Other,post,2,0.142394357,10,27788.51104,control,4
2010,Sonoran,NA,Large Mammals,3,2013,Other,post,3,0.142394357,10,27788.51104,control,4
2012,Sonoran,NA,Large Mammals,2,2014,Other,post,2,0.136790804,9,27788.51104,control,4
2012,Sonoran,NA,Large Mammals,2,2014,Other,post,2,0.136790804,9,27788.51104,control,4
2011,Sonoran,NA,Large Mammals,3,2014,Other,post,3,0.136790804,9,27788.51104,control,4
2010,Sonoran,NA,Large Mammals,4,2014,Other,post,4,0.136790804,9,27788.51104,control,4
2012,Sonoran,NA,Large Mammals,3,2015,Other,post,3,0.133058923,12,27788.51104,control,5
2012,Sonoran,NA,Large Mammals,3,2015,Other,post,3,0.133058923,12,27788.51104,control,5
2010,Sonoran,NA,Large Mammals,5,2015,Other,post,5,0.133058923,12,27788.51104,control,5
2011,Sonoran,NA,Large Mammals,4,2015,Other,post,4,0.133058923,12,27788.51104,control,5
2012,Sonoran,NA,Large Mammals,4,2016,Other,post,4,0.129626829,46,27788.51104,control,17
2012,Sonoran,NA,Large Mammals,4,2016,Other,post,4,0.129626829,46,27788.51104,control,17
2011,Sonoran,NA,Large Mammals,5,2016,Other,post,5,0.129626829,46,27788.51104,control,17
2012,Sonoran,NA,Large Mammals,5,2017,Other,post,5,0.146697379,64,27788.51104,control,24
2012,Sonoran,NA,Large Mammals,5,2017,Other,post,5,0.146697379,64,27788.51104,control,24
2004,Sonoran,NA,Tortoises,2,2006,Other,post,2,0.146596154,1,27788.51104,control,1
2011,Sonoran,NA,Tortoises,-5,2006,Other,pre,5,0.146596154,1,27788.51104,control,1
2002,Sonoran,NA,Tortoises,4,2006,Other,post,4,0.146596154,1,27788.51104,control,1
2010,Sonoran,NA,Tortoises,-4,2006,Other,pre,4,0.146596154,1,27788.51104,control,1
2012,Sonoran,NA,Tortoises,-1,2011,Other,pre,1,0.146383721,2,27788.51104,control,1
2012,Sonoran,NA,Tortoises,-1,2011,Other,pre,1,0.146383721,2,27788.51104,control,1
