obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
3847,Buteo swainsoni,Aves,Accipitriformes,2021,3,22,-116.365661,33.297329,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
3993,Buteo swainsoni,Aves,Accipitriformes,2018,3,18,-120.602248,37.185733,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
4045,Puma concolor,Mammalia,Carnivora,2020,10,14,-116.603072,33.120028,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,5000,45164
4066,Buteo swainsoni,Aves,Accipitriformes,2020,3,22,-120.620618,37.184471,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
4081,Buteo swainsoni,Aves,Accipitriformes,2020,5,8,-120.620634,37.168145,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
4111,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,9,19,-116.678208,33.988407,NA,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5000,9889
4163,Cyprinodon macularius,Actinopterygii,Cyprinodontiformes,2019,4,26,-116.424854,33.376081,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
4243,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,7,30,-116.496815,33.730973,NA,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,5000,19020
4340,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,2,6,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
4390,Melanerpes uropygialis,Aves,Piciformes,2018,1,1,-114.60551,32.7264,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
4407,Melanerpes uropygialis,Aves,Piciformes,2016,1,10,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
4519,Melanerpes uropygialis,Aves,Piciformes,2019,1,27,-114.61327,32.72663,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
4520,Buteo swainsoni,Aves,Accipitriformes,2003,5,4,-120.62203,37.167942,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
4572,Agelaius tricolor,Aves,Passeriformes,2004,11,27,-119.55352,34.898144,70,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,5000,10399
4624,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,7,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
4648,Melanerpes uropygialis,Aves,Piciformes,2016,10,21,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
4655,Agelaius tricolor,Aves,Passeriformes,2006,2,4,-120.89854,36.630684,NA,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
4689,Empidonax traillii,Aves,Passeriformes,2018,6,9,-118.0232,34.48505,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,5000,35447
4699,Buteo swainsoni,Aves,Accipitriformes,2011,3,21,-121.17095,37.064518,12,HUMAN_OBSERVATION,COTTONWOOD2,2008,796.5697,939,5000,6841
4719,Agelaius tricolor,Aves,Passeriformes,2019,2,9,-120.89854,36.630684,100,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
4738,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,4,8,-118.05599,36.562325,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
4896,Gymnogyps californianus,Aves,Accipitriformes,2020,3,7,-119.37666,34.90416,3,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
4963,Buteo swainsoni,Aves,Accipitriformes,2019,5,28,-120.62203,37.167942,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
5013,Melanerpes uropygialis,Aves,Piciformes,2019,7,3,-114.607285,32.728485,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
5046,Melanerpes uropygialis,Aves,Piciformes,2016,2,13,-114.61296,32.72587,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
5105,Colaptes chrysoides,Aves,Piciformes,2004,6,11,-115.62517,35.187767,NA,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,5000,40530
5213,Agelaius tricolor,Aves,Passeriformes,2020,1,26,-120.62001,37.182293,500,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
5246,Agelaius tricolor,Aves,Passeriformes,2018,4,6,-120.62203,37.167942,32,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
5269,Agelaius tricolor,Aves,Passeriformes,2016,3,27,-120.86043,36.704548,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
5289,Gymnogyps californianus,Aves,Accipitriformes,1984,7,23,-119.36298,34.89532,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
5295,Buteo swainsoni,Aves,Accipitriformes,2016,3,14,-116.366356,33.283722,150,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
5299,Melanerpes uropygialis,Aves,Piciformes,2020,10,10,-114.683945,32.69997,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5000,14318
5352,Agelaius tricolor,Aves,Passeriformes,2018,2,19,-120.62203,37.167942,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
5409,Melanerpes uropygialis,Aves,Piciformes,2018,9,25,-114.683945,32.69997,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5000,14318
5415,Buteo swainsoni,Aves,Accipitriformes,2019,4,19,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
5415,Buteo swainsoni,Aves,Accipitriformes,2019,4,19,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
5415,Buteo swainsoni,Aves,Accipitriformes,2019,4,19,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
5415,Buteo swainsoni,Aves,Accipitriformes,2019,4,19,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
5442,Buteo swainsoni,Aves,Accipitriformes,2018,6,21,-121.014915,37.10544,2,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
5442,Buteo swainsoni,Aves,Accipitriformes,2018,6,21,-121.014915,37.10544,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
5442,Buteo swainsoni,Aves,Accipitriformes,2018,6,21,-121.014915,37.10544,2,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
5538,Colaptes chrysoides,Aves,Piciformes,2004,5,16,-115.5257,35.146584,2,HUMAN_OBSERVATION,HACKBERRY COMPLEX 1,2005,63771.3,565,5000,54933
5594,Melanerpes uropygialis,Aves,Piciformes,2010,4,8,-114.55659,32.80854,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
5598,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,12,27,-120.61663,37.168003,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
5670,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,1,29,-120.62001,37.182293,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
5730,Melanerpes uropygialis,Aves,Piciformes,2020,8,11,-114.44943,32.866535,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5000,13635
5732,Buteo swainsoni,Aves,Accipitriformes,2019,4,27,-121.06447,37.02791,2,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
5732,Buteo swainsoni,Aves,Accipitriformes,2019,4,27,-121.06447,37.02791,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
5732,Buteo swainsoni,Aves,Accipitriformes,2019,4,27,-121.06447,37.02791,2,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
5732,Buteo swainsoni,Aves,Accipitriformes,2019,4,27,-121.06447,37.02791,2,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
5750,Melanerpes uropygialis,Aves,Piciformes,2018,11,12,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
5799,Agelaius tricolor,Aves,Passeriformes,2014,3,7,-120.799515,36.489727,20,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,5000,15789
5820,Melanerpes uropygialis,Aves,Piciformes,2015,4,3,-114.447205,32.85807,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5000,13635
5899,Uma inornata,Reptilia,Squamata,2019,6,2,-116.555092,33.885164,NA,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,5000,7519
6136,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,9,22,-116.751914,33.937967,NA,HUMAN_OBSERVATION,ELM,2005,271.6541,76,5000,8834
6177,Empidonax traillii,Aves,Passeriformes,2018,5,12,-116.65592,33.98877,1,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5000,9889
6209,Agelaius tricolor,Aves,Passeriformes,2011,2,16,-118.32426,34.70382,10,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,5000,22018
6234,Agelaius tricolor,Aves,Passeriformes,2017,5,6,-121.21103,37.48008,12,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
6254,Melanerpes uropygialis,Aves,Piciformes,2017,9,30,-114.6066,32.720795,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
6268,Melanerpes uropygialis,Aves,Piciformes,2014,1,8,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
6403,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,17,-120.89854,36.630684,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
6596,Gambelia sila,Reptilia,Squamata,2016,5,13,-119.649644,35.040545,NA,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,5000,18451
6649,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,4,13,-118.0565,36.56667,NA,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
6669,Gambelia sila,Reptilia,Squamata,2015,8,5,-119.740648,35.152025,NA,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
6678,Buteo swainsoni,Aves,Accipitriformes,2021,3,30,-120.860079,36.704654,NA,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
6718,Uma inornata,Reptilia,Squamata,2019,5,29,-116.573183,33.83234,NA,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,5000,7519
6718,Uma inornata,Reptilia,Squamata,2019,5,29,-116.573183,33.83234,NA,HUMAN_OBSERVATION,BLAISDELL,2005,5491.788,505,5000,8347
6718,Uma inornata,Reptilia,Squamata,2019,5,29,-116.573183,33.83234,NA,HUMAN_OBSERVATION,TRAM,2013,59.22004,531,5000,6467
6742,Haliaeetus leucocephalus,Aves,Accipitriformes,2021,3,4,-120.62024,37.185838,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
6772,Puma concolor,Mammalia,Carnivora,2020,12,3,-116.421363,33.368825,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
6978,Melanerpes uropygialis,Aves,Piciformes,2014,1,29,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
7012,Melanerpes uropygialis,Aves,Piciformes,2020,10,17,-114.68413,32.699966,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5000,14318
7032,Melanerpes uropygialis,Aves,Piciformes,2020,11,15,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
7092,Cyprinodon macularius,Actinopterygii,Cyprinodontiformes,2015,2,8,-116.546362,33.298269,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,5000,45164
7092,Cyprinodon macularius,Actinopterygii,Cyprinodontiformes,2015,2,8,-116.546362,33.298269,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
7131,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2014,2,17,-116.371399,33.041961,NA,HUMAN_OBSERVATION,BANNER FIRE,2012,5320.116,329,5000,8800
7133,Gopherus agassizii,Reptilia,Testudines,2019,3,19,-116.424403,33.369389,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
7252,Gopherus agassizii,Reptilia,Testudines,2021,2,12,-115.876375,33.484104,NA,HUMAN_OBSERVATION,DOS PALMAS,2008,456.4143,283,5000,16175
7326,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,3,13,-116.404794,33.360265,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
7406,Buteo swainsoni,Aves,Accipitriformes,2020,4,9,-120.619361,37.185909,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
7427,Gopherus agassizii,Reptilia,Testudines,2019,4,9,-116.494272,34.022912,NA,HUMAN_OBSERVATION,PARADISE,2005,3081.726,271,5000,11261
7440,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,11,3,-117.943245,34.513987,NA,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,5000,35447
7448,Ammospermophilus nelsoni,Mammalia,Rodentia,2021,1,18,-120.983253,36.709588,NA,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
7552,Buteo swainsoni,Aves,Accipitriformes,2021,3,22,-116.364497,33.296381,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
7657,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,12,5,-116.415377,33.260514,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,5000,45164
7657,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,12,5,-116.415377,33.260514,NA,HUMAN_OBSERVATION,PALM#1,2002,94.97114,264,5000,1806
7657,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,12,5,-116.415377,33.260514,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
7676,Ammospermophilus nelsoni,Mammalia,Rodentia,2020,4,12,-119.602886,35.085184,NA,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,5000,18451
7732,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,8,22,-116.505931,33.762379,NA,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,5000,19020
7768,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,3,22,-116.50905,33.715052,NA,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,5000,19020
7803,Agelaius tricolor,Aves,Passeriformes,2021,3,30,-120.875801,36.568876,NA,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,5000,15789
8078,Cyprinodon macularius,Actinopterygii,Cyprinodontiformes,2019,4,7,-116.417488,33.351237,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
8081,Uma inornata,Reptilia,Squamata,2021,4,3,-116.613087,33.923548,NA,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5000,9889
8081,Uma inornata,Reptilia,Squamata,2021,4,3,-116.613087,33.923548,NA,HUMAN_OBSERVATION,BLAISDELL,2005,5491.788,505,5000,8347
8135,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,2,20,-116.579987,33.680827,NA,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,5000,19020
8234,Puma concolor,Mammalia,Carnivora,2020,10,14,-116.60305,33.120019,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,5000,45164
8296,Melanerpes uropygialis,Aves,Piciformes,2014,4,29,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
8305,Agelaius tricolor,Aves,Passeriformes,2017,2,19,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
8330,Melanerpes uropygialis,Aves,Piciformes,2013,12,18,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
8357,Melanerpes uropygialis,Aves,Piciformes,2018,5,5,-114.6066,32.720795,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
8361,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,3,23,-116.65592,33.98877,1,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5000,9889
8822,Buteo swainsoni,Aves,Accipitriformes,2018,5,12,-121.21103,37.48008,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
8880,Buteo swainsoni,Aves,Accipitriformes,2020,10,10,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
8945,Buteo swainsoni,Aves,Accipitriformes,2019,3,19,-116.365654,33.297318,60,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
8948,Melanerpes uropygialis,Aves,Piciformes,2020,4,17,-114.45191,32.86261,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5000,13635
8973,Melanerpes uropygialis,Aves,Piciformes,2019,9,18,-114.68413,32.699966,2,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5000,14318
8991,Melanerpes uropygialis,Aves,Piciformes,2013,6,24,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
8993,Melanerpes uropygialis,Aves,Piciformes,2017,4,5,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
9003,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,1,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
9014,Agelaius tricolor,Aves,Passeriformes,2020,3,8,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
9068,Melanerpes uropygialis,Aves,Piciformes,2020,12,28,-114.56045,34.78898,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
10553,Buteo swainsoni,Aves,Accipitriformes,2018,4,9,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
10590,Melanerpes uropygialis,Aves,Piciformes,2020,12,30,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
10608,Melanerpes uropygialis,Aves,Piciformes,2011,9,20,-114.56045,34.78898,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
10652,Melanerpes uropygialis,Aves,Piciformes,2014,4,13,-114.611244,32.719604,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
10660,Colaptes chrysoides,Aves,Piciformes,2006,7,16,-115.62517,35.187767,NA,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,5000,40530
10677,Agelaius tricolor,Aves,Passeriformes,2016,4,20,-121.06447,37.02791,30,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
10677,Agelaius tricolor,Aves,Passeriformes,2016,4,20,-121.06447,37.02791,30,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
10677,Agelaius tricolor,Aves,Passeriformes,2016,4,20,-121.06447,37.02791,30,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
10677,Agelaius tricolor,Aves,Passeriformes,2016,4,20,-121.06447,37.02791,30,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
10701,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,23,-120.62005,37.182068,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
10751,Buteo swainsoni,Aves,Accipitriformes,2013,3,16,-116.366388,33.284145,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
10776,Buteo swainsoni,Aves,Accipitriformes,2015,8,24,-121.21103,37.48008,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
10808,Agelaius tricolor,Aves,Passeriformes,2009,5,1,-120.34844,35.795364,30,HUMAN_OBSERVATION,TURKEY,2012,2530.048,975,5000,15112
10811,Agelaius tricolor,Aves,Passeriformes,2019,3,6,-120.62203,37.167942,22,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
10819,Gymnogyps californianus,Aves,Accipitriformes,2020,10,17,-119.37678,34.904163,3,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
10890,Melanerpes uropygialis,Aves,Piciformes,2007,4,9,-114.58676,32.81029,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
10904,Melanerpes uropygialis,Aves,Piciformes,2015,4,24,-114.62024,32.727768,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
10914,Gymnogyps californianus,Aves,Accipitriformes,2017,4,21,-119.36593,34.898216,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
10953,Puma concolor,Mammalia,Carnivora,2020,5,5,-116.602952,33.120238,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,5000,45164
11026,Gopherus agassizii,Reptilia,Testudines,2017,4,17,-116.385778,34.178442,NA,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,5000,33737
11075,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,4,28,-116.602484,33.105095,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,5000,45164
11186,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,11,7,-116.559956,33.674751,NA,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,5000,19020
11283,Melanerpes uropygialis,Aves,Piciformes,2007,12,13,-114.6066,32.720795,NA,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
11386,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,7,28,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
11386,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,7,28,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
11386,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,7,28,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
11386,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,7,28,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
11428,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,6,13,-116.515045,33.980086,NA,HUMAN_OBSERVATION,INDIAN 2,2005,188.7452,78,5000,8965
11472,Ammospermophilus nelsoni,Mammalia,Rodentia,2020,1,4,-120.990146,36.689002,NA,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
11536,Ammospermophilus nelsoni,Mammalia,Rodentia,2021,4,4,-119.540242,34.902024,NA,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,5000,10399
11687,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,8,22,-116.496186,33.729609,NA,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,5000,19020
11726,Buteo swainsoni,Aves,Accipitriformes,2019,11,12,-120.62024,37.185838,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
11852,Empidonax traillii,Aves,Passeriformes,2018,9,25,-121.06447,37.02791,2,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
11852,Empidonax traillii,Aves,Passeriformes,2018,9,25,-121.06447,37.02791,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
11852,Empidonax traillii,Aves,Passeriformes,2018,9,25,-121.06447,37.02791,2,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
11852,Empidonax traillii,Aves,Passeriformes,2018,9,25,-121.06447,37.02791,2,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
11932,Melanerpes uropygialis,Aves,Piciformes,2020,4,16,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
11933,Melanerpes uropygialis,Aves,Piciformes,2020,1,10,-114.61361,32.731205,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
12035,Danaus plexippus,Insecta,Lepidoptera,2017,5,2,-117.630098,34.407465,NA,HUMAN_OBSERVATION,BLUE CUT,2016,36266.55,414,5000,28196
12283,Melanerpes uropygialis,Aves,Piciformes,2013,5,24,-114.533844,34.790123,3,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
12303,Agelaius tricolor,Aves,Passeriformes,2018,3,20,-116.61714,33.226772,250,HUMAN_OBSERVATION,PINES,2002,61691.24,263,5000,45164
12305,Melanerpes uropygialis,Aves,Piciformes,2017,2,15,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
12450,Agelaius tricolor,Aves,Passeriformes,2019,11,12,-120.62203,37.167942,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
12455,Melanerpes uropygialis,Aves,Piciformes,2016,1,23,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
12575,Agelaius tricolor,Aves,Passeriformes,2018,2,12,-120.89854,36.630684,12,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
12636,Melanerpes uropygialis,Aves,Piciformes,2020,11,12,-114.586716,32.80599,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
12653,Melanerpes uropygialis,Aves,Piciformes,2017,5,10,-114.533844,34.790123,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
12654,Buteo swainsoni,Aves,Accipitriformes,2019,5,4,-121.06447,37.02791,3,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
12654,Buteo swainsoni,Aves,Accipitriformes,2019,5,4,-121.06447,37.02791,3,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
12654,Buteo swainsoni,Aves,Accipitriformes,2019,5,4,-121.06447,37.02791,3,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
12654,Buteo swainsoni,Aves,Accipitriformes,2019,5,4,-121.06447,37.02791,3,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
12737,Melanerpes uropygialis,Aves,Piciformes,2020,4,22,-114.6066,32.720795,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
12780,Melanerpes uropygialis,Aves,Piciformes,2013,7,30,-114.61527,32.72852,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
12801,Agelaius tricolor,Aves,Passeriformes,2019,5,4,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
12801,Agelaius tricolor,Aves,Passeriformes,2019,5,4,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
12801,Agelaius tricolor,Aves,Passeriformes,2019,5,4,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
12801,Agelaius tricolor,Aves,Passeriformes,2019,5,4,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
